	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	77.9	2020	1	1	0	0	SPO_NO0130A_5_3000
1	34.29999999	2020	1	1	1	0	SPO_NO0130A_5_3000
2	18.5	2020	1	1	2	0	SPO_NO0130A_5_3000
3	8.8	2020	1	1	3	0	SPO_NO0130A_5_3000
4	3.79999999	2020	1	1	4	0	SPO_NO0130A_5_3000
5	2.6	2020	1	1	5	0	SPO_NO0130A_5_3000
6	2.0	2020	1	1	6	0	SPO_NO0130A_5_3000
7	2.1	2020	1	1	7	0	SPO_NO0130A_5_3000
8	2.6	2020	1	1	8	0	SPO_NO0130A_5_3000
9	3.89999999	2020	1	1	9	0	SPO_NO0130A_5_3000
10	9.69999999	2020	1	1	10	0	SPO_NO0130A_5_3000
11	12.0	2020	1	1	11	0	SPO_NO0130A_5_3000
12	13.8	2020	1	1	12	0	SPO_NO0130A_5_3000
13	13.8	2020	1	1	13	0	SPO_NO0130A_5_3000
14	19.8	2020	1	1	14	0	SPO_NO0130A_5_3000
15	36.39999999	2020	1	1	15	0	SPO_NO0130A_5_3000
16	18.3	2020	1	1	16	0	SPO_NO0130A_5_3000
17	15.8	2020	1	1	17	0	SPO_NO0130A_5_3000
18	16.89999999	2020	1	1	18	0	SPO_NO0130A_5_3000
19	18.19999999	2020	1	1	19	0	SPO_NO0130A_5_3000
20	11.8	2020	1	1	20	0	SPO_NO0130A_5_3000
21	15.1	2020	1	1	21	0	SPO_NO0130A_5_3000
22	16.5	2020	1	1	22	0	SPO_NO0130A_5_3000
23	11.1	2020	1	1	23	0	SPO_NO0130A_5_3000
24	12.4	2020	1	2	0	0	SPO_NO0130A_5_3000
25	7.09999999	2020	1	2	1	0	SPO_NO0130A_5_3000
26	6.0	2020	1	2	2	0	SPO_NO0130A_5_3000
27	4.59999999	2020	1	2	3	0	SPO_NO0130A_5_3000
28	3.39999999	2020	1	2	4	0	SPO_NO0130A_5_3000
29	2.79999999	2020	1	2	5	0	SPO_NO0130A_5_3000
30	3.5	2020	1	2	6	0	SPO_NO0130A_5_3000
31	8.9	2020	1	2	7	0	SPO_NO0130A_5_3000
32	13.5	2020	1	2	8	0	SPO_NO0130A_5_3000
33	15.9	2020	1	2	9	0	SPO_NO0130A_5_3000
34	6.79999999	2020	1	2	10	0	SPO_NO0130A_5_3000
35	10.1	2020	1	2	11	0	SPO_NO0130A_5_3000
36	11.1	2020	1	2	12	0	SPO_NO0130A_5_3000
37	13.0	2020	1	2	13	0	SPO_NO0130A_5_3000
38	15.1	2020	1	2	14	0	SPO_NO0130A_5_3000
39	23.1	2020	1	2	15	0	SPO_NO0130A_5_3000
40	14.3	2020	1	2	16	0	SPO_NO0130A_5_3000
41	16.0	2020	1	2	17	0	SPO_NO0130A_5_3000
42	15.5	2020	1	2	18	0	SPO_NO0130A_5_3000
43	14.5	2020	1	2	19	0	SPO_NO0130A_5_3000
44	10.5	2020	1	2	20	0	SPO_NO0130A_5_3000
45	8.19999999	2020	1	2	21	0	SPO_NO0130A_5_3000
46	6.0	2020	1	2	22	0	SPO_NO0130A_5_3000
47	6.7	2020	1	2	23	0	SPO_NO0130A_5_3000
48	6.59999999	2020	1	3	0	0	SPO_NO0130A_5_3000
49	4.29999999	2020	1	3	1	0	SPO_NO0130A_5_3000
50	2.6	2020	1	3	2	0	SPO_NO0130A_5_3000
51	1.8	2020	1	3	3	0	SPO_NO0130A_5_3000
52	1.2	2020	1	3	4	0	SPO_NO0130A_5_3000
53	1.1	2020	1	3	5	0	SPO_NO0130A_5_3000
54	1.2	2020	1	3	6	0	SPO_NO0130A_5_3000
55	3.29999999	2020	1	3	7	0	SPO_NO0130A_5_3000
56	3.7	2020	1	3	8	0	SPO_NO0130A_5_3000
57	2.5	2020	1	3	9	0	SPO_NO0130A_5_3000
58	3.29999999	2020	1	3	10	0	SPO_NO0130A_5_3000
59	3.1	2020	1	3	11	0	SPO_NO0130A_5_3000
60	3.29999999	2020	1	3	12	0	SPO_NO0130A_5_3000
61	5.79999999	2020	1	3	13	0	SPO_NO0130A_5_3000
62	13.0	2020	1	3	14	0	SPO_NO0130A_5_3000
63	9.4	2020	1	3	15	0	SPO_NO0130A_5_3000
64	17.89999999	2020	1	3	16	0	SPO_NO0130A_5_3000
65	7.0	2020	1	3	17	0	SPO_NO0130A_5_3000
66	7.59999999	2020	1	3	18	0	SPO_NO0130A_5_3000
67	2.29999999	2020	1	3	19	0	SPO_NO0130A_5_3000
68	1.39999999	2020	1	3	20	0	SPO_NO0130A_5_3000
69	1.7	2020	1	3	21	0	SPO_NO0130A_5_3000
70	2.7	2020	1	3	22	0	SPO_NO0130A_5_3000
71	1.7	2020	1	3	23	0	SPO_NO0130A_5_3000
72	3.6	2020	1	4	0	0	SPO_NO0130A_5_3000
