	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	66.10999999	2020	1	1	0	0	SPO_NO0071A_5_38
1	19.14	2020	1	1	1	0	SPO_NO0071A_5_38
2	7.25999999	2020	1	1	2	0	SPO_NO0071A_5_38
3	6.49	2020	1	1	3	0	SPO_NO0071A_5_38
4	5.61	2020	1	1	4	0	SPO_NO0071A_5_38
5	3.96	2020	1	1	5	0	SPO_NO0071A_5_38
6	8.02999999	2020	1	1	6	0	SPO_NO0071A_5_38
7	3.41	2020	1	1	7	0	SPO_NO0071A_5_38
8	4.73	2020	1	1	8	0	SPO_NO0071A_5_38
9	6.71	2020	1	1	9	0	SPO_NO0071A_5_38
10	6.26999999	2020	1	1	10	0	SPO_NO0071A_5_38
11	7.48	2020	1	1	11	0	SPO_NO0071A_5_38
12	8.35999999	2020	1	1	12	0	SPO_NO0071A_5_38
13	14.41	2020	1	1	13	0	SPO_NO0071A_5_38
14	20.02	2020	1	1	14	0	SPO_NO0071A_5_38
15	13.31	2020	1	1	15	0	SPO_NO0071A_5_38
16	16.28	2020	1	1	16	0	SPO_NO0071A_5_38
17	22.0	2020	1	1	17	0	SPO_NO0071A_5_38
18	25.96	2020	1	1	18	0	SPO_NO0071A_5_38
19	22.98999999	2020	1	1	19	0	SPO_NO0071A_5_38
20	21.23	2020	1	1	20	0	SPO_NO0071A_5_38
21	14.96	2020	1	1	21	0	SPO_NO0071A_5_38
22	11.33	2020	1	1	22	0	SPO_NO0071A_5_38
23	11.44	2020	1	1	23	0	SPO_NO0071A_5_38
24	13.75	2020	1	2	0	0	SPO_NO0071A_5_38
25	4.95	2020	1	2	1	0	SPO_NO0071A_5_38
26	4.73	2020	1	2	2	0	SPO_NO0071A_5_38
27	4.73	2020	1	2	3	0	SPO_NO0071A_5_38
28	4.95	2020	1	2	4	0	SPO_NO0071A_5_38
29	6.71	2020	1	2	5	0	SPO_NO0071A_5_38
30	9.01999999	2020	1	2	6	0	SPO_NO0071A_5_38
31	11.88	2020	1	2	7	0	SPO_NO0071A_5_38
