	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	67.43	2020	1	1	0	0	SPO_NO0093A_5_1039
1	14.3	2020	1	1	1	0	SPO_NO0093A_5_1039
2	3.96	2020	1	1	2	0	SPO_NO0093A_5_1039
3	5.61	2020	1	1	3	0	SPO_NO0093A_5_1039
4	7.04	2020	1	1	4	0	SPO_NO0093A_5_1039
5	6.16	2020	1	1	5	0	SPO_NO0093A_5_1039
6	4.73	2020	1	1	6	0	SPO_NO0093A_5_1039
7	3.62999999	2020	1	1	7	0	SPO_NO0093A_5_1039
8	6.59999999	2020	1	1	8	0	SPO_NO0093A_5_1039
9	7.25999999	2020	1	1	9	0	SPO_NO0093A_5_1039
10	6.16	2020	1	1	10	0	SPO_NO0093A_5_1039
11	6.92999999	2020	1	1	11	0	SPO_NO0093A_5_1039
12	8.25	2020	1	1	12	0	SPO_NO0093A_5_1039
13	8.8	2020	1	1	13	0	SPO_NO0093A_5_1039
14	37.95	2020	1	1	14	0	SPO_NO0093A_5_1039
15	37.50999999	2020	1	1	15	0	SPO_NO0093A_5_1039
16	32.67	2020	1	1	16	0	SPO_NO0093A_5_1039
17	41.90999999	2020	1	1	17	0	SPO_NO0093A_5_1039
18	38.5	2020	1	1	18	0	SPO_NO0093A_5_1039
19	47.85	2020	1	1	19	0	SPO_NO0093A_5_1039
20	46.53	2020	1	1	20	0	SPO_NO0093A_5_1039
21	46.09	2020	1	1	21	0	SPO_NO0093A_5_1039
22	23.53999999	2020	1	1	22	0	SPO_NO0093A_5_1039
23	24.85999999	2020	1	1	23	0	SPO_NO0093A_5_1039
24	20.57	2020	1	2	0	0	SPO_NO0093A_5_1039
25	14.96	2020	1	2	1	0	SPO_NO0093A_5_1039
26	11.0	2020	1	2	2	0	SPO_NO0093A_5_1039
27	9.13	2020	1	2	3	0	SPO_NO0093A_5_1039
28	6.16	2020	1	2	4	0	SPO_NO0093A_5_1039
29	4.07	2020	1	2	5	0	SPO_NO0093A_5_1039
30	7.58999999	2020	1	2	6	0	SPO_NO0093A_5_1039
31	9.46	2020	1	2	7	0	SPO_NO0093A_5_1039
32	14.18999999	2020	1	2	8	0	SPO_NO0093A_5_1039
33	22.55	2020	1	2	9	0	SPO_NO0093A_5_1039
34	20.57	2020	1	2	10	0	SPO_NO0093A_5_1039
35	15.28999999	2020	1	2	11	0	SPO_NO0093A_5_1039
36	15.61999999	2020	1	2	12	0	SPO_NO0093A_5_1039
37	17.16	2020	1	2	13	0	SPO_NO0093A_5_1039
38	18.37	2020	1	2	14	0	SPO_NO0093A_5_1039
39	16.5	2020	1	2	15	0	SPO_NO0093A_5_1039
40	15.07	2020	1	2	16	0	SPO_NO0093A_5_1039
41	12.76	2020	1	2	17	0	SPO_NO0093A_5_1039
42	8.25	2020	1	2	18	0	SPO_NO0093A_5_1039
43	8.68999999	2020	1	2	19	0	SPO_NO0093A_5_1039
44	11.22	2020	1	2	20	0	SPO_NO0093A_5_1039
45	12.86999999	2020	1	2	21	0	SPO_NO0093A_5_1039
46	9.78999999	2020	1	2	22	0	SPO_NO0093A_5_1039
47	8.68999999	2020	1	2	23	0	SPO_NO0093A_5_1039
48	12.21	2020	1	3	0	0	SPO_NO0093A_5_1039
