	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	26.38786126	2020	1	1	0	0	SPO_NO0112A_5_1221
1	7.86294942	2020	1	1	1	0	SPO_NO0112A_5_1221
2	6.3327298	2020	1	1	2	0	SPO_NO0112A_5_1221
3	3.04269444	2020	1	1	3	0	SPO_NO0112A_5_1221
4	2.31422222	2020	1	1	4	0	SPO_NO0112A_5_1221
5	1.79180555	2020	1	1	5	0	SPO_NO0112A_5_1221
6	1.62527777	2020	1	1	6	0	SPO_NO0112A_5_1221
7	2.52922221	2020	1	1	7	0	SPO_NO0112A_5_1221
8	3.62344444	2020	1	1	8	0	SPO_NO0112A_5_1221
9	3.90122222	2020	1	1	9	0	SPO_NO0112A_5_1221
10	3.86938887	2020	1	1	10	0	SPO_NO0112A_5_1221
11	4.74905554	2020	1	1	11	0	SPO_NO0112A_5_1221
12	5.71908333	2020	1	1	12	0	SPO_NO0112A_5_1221
13	10.43558333	2020	1	1	13	0	SPO_NO0112A_5_1221
14	11.34552777	2020	1	1	14	0	SPO_NO0112A_5_1221
15	10.12622222	2020	1	1	15	0	SPO_NO0112A_5_1221
16	9.60749999	2020	1	1	16	0	SPO_NO0112A_5_1221
17	10.91722221	2020	1	1	17	0	SPO_NO0112A_5_1221
18	8.39558332	2020	1	1	18	0	SPO_NO0112A_5_1221
19	8.8246111	2020	1	1	19	0	SPO_NO0112A_5_1221
20	6.8108635	2020	1	1	20	0	SPO_NO0112A_5_1221
21	5.11088888	2020	1	1	21	0	SPO_NO0112A_5_1221
22	3.67111419	2020	1	1	22	0	SPO_NO0112A_5_1221
23	4.12255555	2020	1	1	23	0	SPO_NO0112A_5_1221
24	6.75930361	2020	1	2	0	0	SPO_NO0112A_5_1221
25	3.46758333	2020	1	2	1	0	SPO_NO0112A_5_1221
26	4.33733332	2020	1	2	2	0	SPO_NO0112A_5_1221
27	4.99747221	2020	1	2	3	0	SPO_NO0112A_5_1221
28	5.81462394	2020	1	2	4	0	SPO_NO0112A_5_1221
29	7.36476323	2020	1	2	5	0	SPO_NO0112A_5_1221
30	10.1488268	2020	1	2	6	0	SPO_NO0112A_5_1221
31	12.94880554	2020	1	2	7	0	SPO_NO0112A_5_1221
32	14.72736111	2020	1	2	8	0	SPO_NO0112A_5_1221
33	13.14352777	2020	1	2	9	0	SPO_NO0112A_5_1221
34	14.41663864	2020	1	2	10	0	SPO_NO0112A_5_1221
35	16.53747899	2020	1	2	11	0	SPO_NO0112A_5_1221
36	18.41214083	2020	1	2	12	0	SPO_NO0112A_5_1221
37	16.51672363	2020	1	2	13	0	SPO_NO0112A_5_1221
38	15.54334302	2020	1	2	14	0	SPO_NO0112A_5_1221
39	11.0728125	2020	1	2	15	0	SPO_NO0112A_5_1221
40	7.52313888	2020	1	2	16	0	SPO_NO0112A_5_1221
41	6.20219444	2020	1	2	17	0	SPO_NO0112A_5_1221
42	7.24858332	2020	1	2	18	0	SPO_NO0112A_5_1221
43	8.71325	2020	1	2	19	0	SPO_NO0112A_5_1221
44	7.39933333	2020	1	2	20	0	SPO_NO0112A_5_1221
45	6.55263888	2020	1	2	21	0	SPO_NO0112A_5_1221
46	7.89683332	2020	1	2	22	0	SPO_NO0112A_5_1221
47	7.47116991	2020	1	2	23	0	SPO_NO0112A_5_1221
48	8.3711111	2020	1	3	0	0	SPO_NO0112A_5_1221
49	7.57972221	2020	1	3	1	0	SPO_NO0112A_5_1221
50	6.75513887	2020	1	3	2	0	SPO_NO0112A_5_1221
51	6.25058333	2020	1	3	3	0	SPO_NO0112A_5_1221
52	5.90125	2020	1	3	4	0	SPO_NO0112A_5_1221
53	5.98188887	2020	1	3	5	0	SPO_NO0112A_5_1221
54	7.22163888	2020	1	3	6	0	SPO_NO0112A_5_1221
55	8.69569444	2020	1	3	7	0	SPO_NO0112A_5_1221
56	3.78063888	2020	1	3	8	0	SPO_NO0112A_5_1221
57	18.39813888	2020	1	3	9	0	SPO_NO0112A_5_1221
58	57.8240947	2020	1	3	10	0	SPO_NO0112A_5_1221
59	54.69477777	2020	1	3	11	0	SPO_NO0112A_5_1221
60	34.11272222	2020	1	3	12	0	SPO_NO0112A_5_1221
61	47.16533333	2020	1	3	13	0	SPO_NO0112A_5_1221
62	31.495	2020	1	3	14	0	SPO_NO0112A_5_1221
63	31.61832868	2020	1	3	15	0	SPO_NO0112A_5_1221
64	34.85788887	2020	1	3	16	0	SPO_NO0112A_5_1221
65	16.06693593	2020	1	3	17	0	SPO_NO0112A_5_1221
66	7.7414206	2020	1	3	18	0	SPO_NO0112A_5_1221
67	8.24694444	2020	1	3	19	0	SPO_NO0112A_5_1221
68	7.41381614	2020	1	3	20	0	SPO_NO0112A_5_1221
69	4.76427776	2020	1	3	21	0	SPO_NO0112A_5_1221
70	2.74061111	2020	1	3	22	0	SPO_NO0112A_5_1221
71	2.21042016	2020	1	3	23	0	SPO_NO0112A_5_1221
72	2.39427762	2020	1	4	0	0	SPO_NO0112A_5_1221
73	11.48643678	2020	1	4	1	0	SPO_NO0112A_5_1221
74	10.52836676	2020	1	4	2	0	SPO_NO0112A_5_1221
75	5.59577585	2020	1	4	3	0	SPO_NO0112A_5_1221
76	7.69750708	2020	1	4	4	0	SPO_NO0112A_5_1221
77	6.6591111	2020	1	4	5	0	SPO_NO0112A_5_1221
78	8.00394443	2020	1	4	6	0	SPO_NO0112A_5_1221
79	4.82738888	2020	1	4	7	0	SPO_NO0112A_5_1221
80	11.32783333	2020	1	4	8	0	SPO_NO0112A_5_1221
81	21.67449999	2020	1	4	9	0	SPO_NO0112A_5_1221
82	17.04461111	2020	1	4	10	0	SPO_NO0112A_5_1221
83	10.65708333	2020	1	4	11	0	SPO_NO0112A_5_1221
84	9.15538888	2020	1	4	12	0	SPO_NO0112A_5_1221
85	11.05938888	2020	1	4	13	0	SPO_NO0112A_5_1221
86	12.75730555	2020	1	4	14	0	SPO_NO0112A_5_1221
87	23.36375	2020	1	4	15	0	SPO_NO0112A_5_1221
88	12.53619443	2020	1	4	16	0	SPO_NO0112A_5_1221
89	14.39802777	2020	1	4	17	0	SPO_NO0112A_5_1221
90	17.64466665	2020	1	4	18	0	SPO_NO0112A_5_1221
91	9.50222222	2020	1	4	19	0	SPO_NO0112A_5_1221
92	8.76702777	2020	1	4	20	0	SPO_NO0112A_5_1221
93	19.21116666	2020	1	4	21	0	SPO_NO0112A_5_1221
94	22.90058333	2020	1	4	22	0	SPO_NO0112A_5_1221
95	15.76916434	2020	1	4	23	0	SPO_NO0112A_5_1221
96	24.73825	2020	1	5	0	0	SPO_NO0112A_5_1221
97	12.85270193	2020	1	5	1	0	SPO_NO0112A_5_1221
98	11.48877777	2020	1	5	2	0	SPO_NO0112A_5_1221
99	12.58321229	2020	1	5	3	0	SPO_NO0112A_5_1221
100	8.49598884	2020	1	5	4	0	SPO_NO0112A_5_1221
101	11.81544444	2020	1	5	5	0	SPO_NO0112A_5_1221
102	10.89888887	2020	1	5	6	0	SPO_NO0112A_5_1221
103	8.6986111	2020	1	5	7	0	SPO_NO0112A_5_1221
104	11.429	2020	1	5	8	0	SPO_NO0112A_5_1221
105	16.76466666	2020	1	5	9	0	SPO_NO0112A_5_1221
106	3.88558332	2020	1	5	10	0	SPO_NO0112A_5_1221
107	3.73191666	2020	1	5	11	0	SPO_NO0112A_5_1221
108	5.63114525	2020	1	5	12	0	SPO_NO0112A_5_1221
109	7.77429774	2020	1	5	13	0	SPO_NO0112A_5_1221
110	3.89207865	2020	1	5	14	0	SPO_NO0112A_5_1221
111	4.87661016	2020	1	5	15	0	SPO_NO0112A_5_1221
112	6.30223187	2020	1	5	16	0	SPO_NO0112A_5_1221
113	4.48776504	2020	1	5	17	0	SPO_NO0112A_5_1221
114	8.61220963	2020	1	5	18	0	SPO_NO0112A_5_1221
