	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	8.4	2020	1	1	0	0	SPO-SE0071A_00005_100
1	7.29999999	2020	1	1	1	0	SPO-SE0071A_00005_100
2	6.5	2020	1	1	2	0	SPO-SE0071A_00005_100
3	5.59999999	2020	1	1	3	0	SPO-SE0071A_00005_100
4	3.89999999	2020	1	1	4	0	SPO-SE0071A_00005_100
5	4.0	2020	1	1	5	0	SPO-SE0071A_00005_100
6	3.1	2020	1	1	6	0	SPO-SE0071A_00005_100
7	3.0	2020	1	1	7	0	SPO-SE0071A_00005_100
8	3.29999999	2020	1	1	8	0	SPO-SE0071A_00005_100
9	3.5	2020	1	1	9	0	SPO-SE0071A_00005_100
10	3.1	2020	1	1	10	0	SPO-SE0071A_00005_100
11	3.6	2020	1	1	11	0	SPO-SE0071A_00005_100
12	3.89999999	2020	1	1	12	0	SPO-SE0071A_00005_100
13	4.0	2020	1	1	13	0	SPO-SE0071A_00005_100
14	4.9	2020	1	1	14	0	SPO-SE0071A_00005_100
15	5.5	2020	1	1	15	0	SPO-SE0071A_00005_100
16	5.59999999	2020	1	1	16	0	SPO-SE0071A_00005_100
17	5.9	2020	1	1	17	0	SPO-SE0071A_00005_100
18	6.2	2020	1	1	18	0	SPO-SE0071A_00005_100
19	7.59999999	2020	1	1	19	0	SPO-SE0071A_00005_100
20	7.79999999	2020	1	1	20	0	SPO-SE0071A_00005_100
21	7.59999999	2020	1	1	21	0	SPO-SE0071A_00005_100
22	7.0	2020	1	1	22	0	SPO-SE0071A_00005_100
23	6.4	2020	1	1	23	0	SPO-SE0071A_00005_100
24	5.79999999	2020	1	2	0	0	SPO-SE0071A_00005_100
25	4.7	2020	1	2	1	0	SPO-SE0071A_00005_100
26	5.0	2020	1	2	2	0	SPO-SE0071A_00005_100
27	7.0	2020	1	2	3	0	SPO-SE0071A_00005_100
28	8.19999999	2020	1	2	4	0	SPO-SE0071A_00005_100
29	10.4	2020	1	2	5	0	SPO-SE0071A_00005_100
30	11.19999999	2020	1	2	6	0	SPO-SE0071A_00005_100
31	10.9	2020	1	2	7	0	SPO-SE0071A_00005_100
32	10.6	2020	1	2	8	0	SPO-SE0071A_00005_100
33	12.6	2020	1	2	9	0	SPO-SE0071A_00005_100
34	13.9	2020	1	2	10	0	SPO-SE0071A_00005_100
35	14.3	2020	1	2	11	0	SPO-SE0071A_00005_100
36	14.8	2020	1	2	12	0	SPO-SE0071A_00005_100
37	16.89999999	2020	1	2	13	0	SPO-SE0071A_00005_100
38	13.8	2020	1	2	14	0	SPO-SE0071A_00005_100
39	13.6	2020	1	2	15	0	SPO-SE0071A_00005_100
40	14.4	2020	1	2	16	0	SPO-SE0071A_00005_100
41	16.39999999	2020	1	2	17	0	SPO-SE0071A_00005_100
42	16.0	2020	1	2	18	0	SPO-SE0071A_00005_100
43	12.3	2020	1	2	19	0	SPO-SE0071A_00005_100
44	10.3	2020	1	2	20	0	SPO-SE0071A_00005_100
45	11.0	2020	1	2	21	0	SPO-SE0071A_00005_100
46	16.69999999	2020	1	2	22	0	SPO-SE0071A_00005_100
47	15.4	2020	1	2	23	0	SPO-SE0071A_00005_100
48	12.5	2020	1	3	0	0	SPO-SE0071A_00005_100
49	9.4	2020	1	3	1	0	SPO-SE0071A_00005_100
50	5.5	2020	1	3	2	0	SPO-SE0071A_00005_100
51	2.5	2020	1	3	3	0	SPO-SE0071A_00005_100
52	1.7	2020	1	3	4	0	SPO-SE0071A_00005_100
53	2.29999999	2020	1	3	5	0	SPO-SE0071A_00005_100
54	2.7	2020	1	3	6	0	SPO-SE0071A_00005_100
55	3.0	2020	1	3	7	0	SPO-SE0071A_00005_100
56	3.2	2020	1	3	8	0	SPO-SE0071A_00005_100
57	2.89999999	2020	1	3	9	0	SPO-SE0071A_00005_100
58	2.7	2020	1	3	10	0	SPO-SE0071A_00005_100
59	2.39999999	2020	1	3	11	0	SPO-SE0071A_00005_100
60	2.1	2020	1	3	12	0	SPO-SE0071A_00005_100
61	2.2	2020	1	3	13	0	SPO-SE0071A_00005_100
62	2.7	2020	1	3	14	0	SPO-SE0071A_00005_100
63	17.89999999	2020	1	3	15	0	SPO-SE0071A_00005_100
64	21.39999999	2020	1	3	16	0	SPO-SE0071A_00005_100
65	16.89999999	2020	1	3	17	0	SPO-SE0071A_00005_100
66	16.39999999	2020	1	3	18	0	SPO-SE0071A_00005_100
67	20.3	2020	1	3	19	0	SPO-SE0071A_00005_100
68	9.8	2020	1	3	20	0	SPO-SE0071A_00005_100
69	6.7	2020	1	3	21	0	SPO-SE0071A_00005_100
70	6.09999999	2020	1	3	22	0	SPO-SE0071A_00005_100
71	5.7	2020	1	3	23	0	SPO-SE0071A_00005_100
72	4.2	2020	1	4	0	0	SPO-SE0071A_00005_100
73	4.09999999	2020	1	4	1	0	SPO-SE0071A_00005_100
74	3.79999999	2020	1	4	2	0	SPO-SE0071A_00005_100
75	4.09999999	2020	1	4	3	0	SPO-SE0071A_00005_100
76	4.29999999	2020	1	4	4	0	SPO-SE0071A_00005_100
77	4.59999999	2020	1	4	5	0	SPO-SE0071A_00005_100
