	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	28.61850833	2020	1	1	0	0	SPO_NO0109A_5_2067
1	15.27458888	2020	1	1	1	0	SPO_NO0109A_5_2067
2	17.63014443	2020	1	1	2	0	SPO_NO0109A_5_2067
3	17.45089722	2020	1	1	3	0	SPO_NO0109A_5_2067
4	15.87406388	2020	1	1	4	0	SPO_NO0109A_5_2067
5	15.98725277	2020	1	1	5	0	SPO_NO0109A_5_2067
6	16.81750832	2020	1	1	6	0	SPO_NO0109A_5_2067
7	16.20052222	2020	1	1	7	0	SPO_NO0109A_5_2067
8	15.57858888	2020	1	1	8	0	SPO_NO0109A_5_2067
9	15.49929166	2020	1	1	9	0	SPO_NO0109A_5_2067
10	15.92041388	2020	1	1	10	0	SPO_NO0109A_5_2067
11	15.35603888	2020	1	1	11	0	SPO_NO0109A_5_2067
12	15.45232777	2020	1	1	12	0	SPO_NO0109A_5_2067
13	17.10342221	2020	1	1	13	0	SPO_NO0109A_5_2067
14	15.66649722	2020	1	1	14	0	SPO_NO0109A_5_2067
15	10.91304444	2020	1	1	15	0	SPO_NO0109A_5_2067
16	8.07170555	2020	1	1	16	0	SPO_NO0109A_5_2067
17	6.74258887	2020	1	1	17	0	SPO_NO0109A_5_2067
18	12.541275	2020	1	1	18	0	SPO_NO0109A_5_2067
19	17.67639721	2020	1	1	19	0	SPO_NO0109A_5_2067
20	18.34817777	2020	1	1	20	0	SPO_NO0109A_5_2067
21	17.74692221	2020	1	1	21	0	SPO_NO0109A_5_2067
22	15.24615277	2020	1	1	22	0	SPO_NO0109A_5_2067
23	14.13166388	2020	1	1	23	0	SPO_NO0109A_5_2067
24	13.62886111	2020	1	2	0	0	SPO_NO0109A_5_2067
25	14.5166	2020	1	2	1	0	SPO_NO0109A_5_2067
26	15.228975	2020	1	2	2	0	SPO_NO0109A_5_2067
27	13.32002222	2020	1	2	3	0	SPO_NO0109A_5_2067
28	13.55291665	2020	1	2	4	0	SPO_NO0109A_5_2067
29	16.00545833	2020	1	2	5	0	SPO_NO0109A_5_2067
30	18.20305276	2020	1	2	6	0	SPO_NO0109A_5_2067
31	20.40597777	2020	1	2	7	0	SPO_NO0109A_5_2067
32	22.92057222	2020	1	2	8	0	SPO_NO0109A_5_2067
33	22.67056111	2020	1	2	9	0	SPO_NO0109A_5_2067
34	23.82961943	2020	1	2	10	0	SPO_NO0109A_5_2067
35	24.24431665	2020	1	2	11	0	SPO_NO0109A_5_2067
36	23.92373054	2020	1	2	12	0	SPO_NO0109A_5_2067
37	23.05675833	2020	1	2	13	0	SPO_NO0109A_5_2067
38	22.80829165	2020	1	2	14	0	SPO_NO0109A_5_2067
39	21.23858054	2020	1	2	15	0	SPO_NO0109A_5_2067
40	20.13726666	2020	1	2	16	0	SPO_NO0109A_5_2067
41	14.60355	2020	1	2	17	0	SPO_NO0109A_5_2067
42	16.83861388	2020	1	2	18	0	SPO_NO0109A_5_2067
43	13.39466388	2020	1	2	19	0	SPO_NO0109A_5_2067
44	13.98501388	2020	1	2	20	0	SPO_NO0109A_5_2067
45	20.45094166	2020	1	2	21	0	SPO_NO0109A_5_2067
46	21.24237222	2020	1	2	22	0	SPO_NO0109A_5_2067
47	19.61887499	2020	1	2	23	0	SPO_NO0109A_5_2067
48	22.11393887	2020	1	3	0	0	SPO_NO0109A_5_2067
