	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	28.05	2020	1	1	0	0	SPO_NO0106A_5_1231
1	4.95	2020	1	1	1	0	SPO_NO0106A_5_1231
2	6.92999999	2020	1	1	2	0	SPO_NO0106A_5_1231
3	9.13	2020	1	1	3	0	SPO_NO0106A_5_1231
4	8.68999999	2020	1	1	4	0	SPO_NO0106A_5_1231
5	8.35999999	2020	1	1	5	0	SPO_NO0106A_5_1231
6	8.8	2020	1	1	6	0	SPO_NO0106A_5_1231
7	13.09	2020	1	1	7	0	SPO_NO0106A_5_1231
8	12.21	2020	1	1	8	0	SPO_NO0106A_5_1231
9	6.59999999	2020	1	1	9	0	SPO_NO0106A_5_1231
10	7.25999999	2020	1	1	10	0	SPO_NO0106A_5_1231
11	7.37	2020	1	1	11	0	SPO_NO0106A_5_1231
12	10.11999999	2020	1	1	12	0	SPO_NO0106A_5_1231
13	14.41	2020	1	1	13	0	SPO_NO0106A_5_1231
14	23.43	2020	1	1	14	0	SPO_NO0106A_5_1231
15	21.23	2020	1	1	15	0	SPO_NO0106A_5_1231
16	33.43999999	2020	1	1	16	0	SPO_NO0106A_5_1231
17	36.07999999	2020	1	1	17	0	SPO_NO0106A_5_1231
18	46.96999999	2020	1	1	18	0	SPO_NO0106A_5_1231
19	54.45	2020	1	1	19	0	SPO_NO0106A_5_1231
20	42.78999999	2020	1	1	20	0	SPO_NO0106A_5_1231
21	10.34	2020	1	1	21	0	SPO_NO0106A_5_1231
22	2.75	2020	1	1	22	0	SPO_NO0106A_5_1231
23	7.37	2020	1	1	23	0	SPO_NO0106A_5_1231
24	3.62999999	2020	1	2	0	0	SPO_NO0106A_5_1231
25	6.04999999	2020	1	2	1	0	SPO_NO0106A_5_1231
26	8.02999999	2020	1	2	2	0	SPO_NO0106A_5_1231
27	7.80999999	2020	1	2	3	0	SPO_NO0106A_5_1231
28	9.13	2020	1	2	4	0	SPO_NO0106A_5_1231
29	12.1	2020	1	2	5	0	SPO_NO0106A_5_1231
30	12.98	2020	1	2	6	0	SPO_NO0106A_5_1231
31	15.18	2020	1	2	7	0	SPO_NO0106A_5_1231
32	17.05	2020	1	2	8	0	SPO_NO0106A_5_1231
33	18.14999999	2020	1	2	9	0	SPO_NO0106A_5_1231
34	18.69999999	2020	1	2	10	0	SPO_NO0106A_5_1231
35	16.94	2020	1	2	11	0	SPO_NO0106A_5_1231
36	17.48999999	2020	1	2	12	0	SPO_NO0106A_5_1231
37	18.48	2020	1	2	13	0	SPO_NO0106A_5_1231
38	22.0	2020	1	2	14	0	SPO_NO0106A_5_1231
39	17.16	2020	1	2	15	0	SPO_NO0106A_5_1231
40	16.71999999	2020	1	2	16	0	SPO_NO0106A_5_1231
41	10.44999999	2020	1	2	17	0	SPO_NO0106A_5_1231
42	8.68999999	2020	1	2	18	0	SPO_NO0106A_5_1231
43	11.55	2020	1	2	19	0	SPO_NO0106A_5_1231
44	8.58	2020	1	2	20	0	SPO_NO0106A_5_1231
45	7.37	2020	1	2	21	0	SPO_NO0106A_5_1231
46	9.67999999	2020	1	2	22	0	SPO_NO0106A_5_1231
47	10.89	2020	1	2	23	0	SPO_NO0106A_5_1231
48	10.44999999	2020	1	3	0	0	SPO_NO0106A_5_1231
49	7.48	2020	1	3	1	0	SPO_NO0106A_5_1231
50	4.17999999	2020	1	3	2	0	SPO_NO0106A_5_1231
51	3.41	2020	1	3	3	0	SPO_NO0106A_5_1231
52	1.87	2020	1	3	4	0	SPO_NO0106A_5_1231
53	8.68999999	2020	1	3	5	0	SPO_NO0106A_5_1231
54	8.68999999	2020	1	3	6	0	SPO_NO0106A_5_1231
55		2020	1	3	7	0	SPO_NO0106A_5_1231
56	3.41	2020	1	3	8	0	SPO_NO0106A_5_1231
57	12.53999999	2020	1	3	9	0	SPO_NO0106A_5_1231
58	34.43	2020	1	3	10	0	SPO_NO0106A_5_1231
59	26.07	2020	1	3	11	0	SPO_NO0106A_5_1231
60	25.41	2020	1	3	12	0	SPO_NO0106A_5_1231
61	31.23999999	2020	1	3	13	0	SPO_NO0106A_5_1231
62	56.21	2020	1	3	14	0	SPO_NO0106A_5_1231
63	123.31	2020	1	3	15	0	SPO_NO0106A_5_1231
