	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	20.5	2020	1	1	0	0	SPO_NO0076A_5_46
1	5.7	2020	1	1	1	0	SPO_NO0076A_5_46
2	5.9	2020	1	1	2	0	SPO_NO0076A_5_46
3	6.5	2020	1	1	3	0	SPO_NO0076A_5_46
4	7.4	2020	1	1	4	0	SPO_NO0076A_5_46
5	9.8	2020	1	1	5	0	SPO_NO0076A_5_46
6	12.5	2020	1	1	6	0	SPO_NO0076A_5_46
7	12.0	2020	1	1	7	0	SPO_NO0076A_5_46
8	12.8	2020	1	1	8	0	SPO_NO0076A_5_46
9	14.1	2020	1	1	9	0	SPO_NO0076A_5_46
10	13.5	2020	1	1	10	0	SPO_NO0076A_5_46
11	13.3	2020	1	1	11	0	SPO_NO0076A_5_46
12	14.0	2020	1	1	12	0	SPO_NO0076A_5_46
13	13.0	2020	1	1	13	0	SPO_NO0076A_5_46
14	14.5	2020	1	1	14	0	SPO_NO0076A_5_46
15	11.5	2020	1	1	15	0	SPO_NO0076A_5_46
16	12.9	2020	1	1	16	0	SPO_NO0076A_5_46
17	11.4	2020	1	1	17	0	SPO_NO0076A_5_46
18	11.3	2020	1	1	18	0	SPO_NO0076A_5_46
19	13.4	2020	1	1	19	0	SPO_NO0076A_5_46
20	16.1	2020	1	1	20	0	SPO_NO0076A_5_46
21	13.8	2020	1	1	21	0	SPO_NO0076A_5_46
22	13.1	2020	1	1	22	0	SPO_NO0076A_5_46
23	12.19999999	2020	1	1	23	0	SPO_NO0076A_5_46
24	14.1	2020	1	2	0	0	SPO_NO0076A_5_46
25	17.39999999	2020	1	2	1	0	SPO_NO0076A_5_46
26	17.8	2020	1	2	2	0	SPO_NO0076A_5_46
27	16.5	2020	1	2	3	0	SPO_NO0076A_5_46
28	20.3	2020	1	2	4	0	SPO_NO0076A_5_46
29	25.5	2020	1	2	5	0	SPO_NO0076A_5_46
30	26.6	2020	1	2	6	0	SPO_NO0076A_5_46
31	29.0	2020	1	2	7	0	SPO_NO0076A_5_46
32	26.19999999	2020	1	2	8	0	SPO_NO0076A_5_46
33	21.1	2020	1	2	9	0	SPO_NO0076A_5_46
34	19.69999999	2020	1	2	10	0	SPO_NO0076A_5_46
35	16.1	2020	1	2	11	0	SPO_NO0076A_5_46
36	15.1	2020	1	2	12	0	SPO_NO0076A_5_46
37	16.19999999	2020	1	2	13	0	SPO_NO0076A_5_46
38	17.5	2020	1	2	14	0	SPO_NO0076A_5_46
39	17.3	2020	1	2	15	0	SPO_NO0076A_5_46
40	16.39999999	2020	1	2	16	0	SPO_NO0076A_5_46
41	16.19999999	2020	1	2	17	0	SPO_NO0076A_5_46
42	16.6	2020	1	2	18	0	SPO_NO0076A_5_46
43	16.19999999	2020	1	2	19	0	SPO_NO0076A_5_46
44	12.5	2020	1	2	20	0	SPO_NO0076A_5_46
45	6.79999999	2020	1	2	21	0	SPO_NO0076A_5_46
46	7.59999999	2020	1	2	22	0	SPO_NO0076A_5_46
47	7.79999999	2020	1	2	23	0	SPO_NO0076A_5_46
48	12.0	2020	1	3	0	0	SPO_NO0076A_5_46
49	11.69999999	2020	1	3	1	0	SPO_NO0076A_5_46
50	11.19999999	2020	1	3	2	0	SPO_NO0076A_5_46
51	8.8	2020	1	3	3	0	SPO_NO0076A_5_46
52	12.6	2020	1	3	4	0	SPO_NO0076A_5_46
53	10.9	2020	1	3	5	0	SPO_NO0076A_5_46
54	12.4	2020	1	3	6	0	SPO_NO0076A_5_46
55	13.4	2020	1	3	7	0	SPO_NO0076A_5_46
56	12.1	2020	1	3	8	0	SPO_NO0076A_5_46
57	8.4	2020	1	3	9	0	SPO_NO0076A_5_46
58	6.9	2020	1	3	10	0	SPO_NO0076A_5_46
59	10.4	2020	1	3	11	0	SPO_NO0076A_5_46
60	9.8	2020	1	3	12	0	SPO_NO0076A_5_46
61	8.69999999	2020	1	3	13	0	SPO_NO0076A_5_46
62	6.4	2020	1	3	14	0	SPO_NO0076A_5_46
63	9.3	2020	1	3	15	0	SPO_NO0076A_5_46
64	11.5	2020	1	3	16	0	SPO_NO0076A_5_46
65	11.3	2020	1	3	17	0	SPO_NO0076A_5_46
66	7.5	2020	1	3	18	0	SPO_NO0076A_5_46
67	7.29999999	2020	1	3	19	0	SPO_NO0076A_5_46
68	6.0	2020	1	3	20	0	SPO_NO0076A_5_46
69	7.9	2020	1	3	21	0	SPO_NO0076A_5_46
70	6.09999999	2020	1	3	22	0	SPO_NO0076A_5_46
71	6.9	2020	1	3	23	0	SPO_NO0076A_5_46
72	8.3	2020	1	4	0	0	SPO_NO0076A_5_46
73	9.9	2020	1	4	1	0	SPO_NO0076A_5_46
74	9.3	2020	1	4	2	0	SPO_NO0076A_5_46
75	8.69999999	2020	1	4	3	0	SPO_NO0076A_5_46
76	11.3	2020	1	4	4	0	SPO_NO0076A_5_46
77	8.5	2020	1	4	5	0	SPO_NO0076A_5_46
78	5.5	2020	1	4	6	0	SPO_NO0076A_5_46
79	2.89999999	2020	1	4	7	0	SPO_NO0076A_5_46
80	6.9	2020	1	4	8	0	SPO_NO0076A_5_46
81	9.09999999	2020	1	4	9	0	SPO_NO0076A_5_46
82	9.9	2020	1	4	10	0	SPO_NO0076A_5_46
83	7.29999999	2020	1	4	11	0	SPO_NO0076A_5_46
84	7.0	2020	1	4	12	0	SPO_NO0076A_5_46
85	9.19999999	2020	1	4	13	0	SPO_NO0076A_5_46
86	11.5	2020	1	4	14	0	SPO_NO0076A_5_46
87	8.4	2020	1	4	15	0	SPO_NO0076A_5_46
88	8.69999999	2020	1	4	16	0	SPO_NO0076A_5_46
89	13.0	2020	1	4	17	0	SPO_NO0076A_5_46
90	20.5	2020	1	4	18	0	SPO_NO0076A_5_46
91	39.1	2020	1	4	19	0	SPO_NO0076A_5_46
92	51.0	2020	1	4	20	0	SPO_NO0076A_5_46
93	22.19999999	2020	1	4	21	0	SPO_NO0076A_5_46
94	17.0	2020	1	4	22	0	SPO_NO0076A_5_46
95	22.3	2020	1	4	23	0	SPO_NO0076A_5_46
96	14.5	2020	1	5	0	0	SPO_NO0076A_5_46
