	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	62.079822	2020	1	1	0	0	SPO_NO0095A_5_934
1	43.501165	2020	1	1	1	0	SPO_NO0095A_5_934
2	4.34832399	2020	1	1	2	0	SPO_NO0095A_5_934
3	1.719555	2020	1	1	3	0	SPO_NO0095A_5_934
4		2020	1	1	4	0	SPO_NO0095A_5_934
5	1.05616	2020	1	1	5	0	SPO_NO0095A_5_934
6	0.0	2020	1	1	6	0	SPO_NO0095A_5_934
7	0.0	2020	1	1	7	0	SPO_NO0095A_5_934
8	0.0	2020	1	1	8	0	SPO_NO0095A_5_934
9	3.743771	2020	1	1	9	0	SPO_NO0095A_5_934
10	0.0	2020	1	1	10	0	SPO_NO0095A_5_934
11	2.044709	2020	1	1	11	0	SPO_NO0095A_5_934
12	8.92324699	2020	1	1	12	0	SPO_NO0095A_5_934
13	2.726376	2020	1	1	13	0	SPO_NO0095A_5_934
14	6.870091	2020	1	1	14	0	SPO_NO0095A_5_934
15	10.43387199	2020	1	1	15	0	SPO_NO0095A_5_934
16	8.373013	2020	1	1	16	0	SPO_NO0095A_5_934
17	17.67534699	2020	1	1	17	0	SPO_NO0095A_5_934
18	18.40893799	2020	1	1	18	0	SPO_NO0095A_5_934
19	23.811031	2020	1	1	19	0	SPO_NO0095A_5_934
20	22.999345	2020	1	1	20	0	SPO_NO0095A_5_934
21	27.524155	2020	1	1	21	0	SPO_NO0095A_5_934
22	18.883899	2020	1	1	22	0	SPO_NO0095A_5_934
23	16.625259	2020	1	1	23	0	SPO_NO0095A_5_934
24	11.953026	2020	1	2	0	0	SPO_NO0095A_5_934
25	6.83162499	2020	1	2	1	0	SPO_NO0095A_5_934
26	7.390894	2020	1	2	2	0	SPO_NO0095A_5_934
27	9.41650399	2020	1	2	3	0	SPO_NO0095A_5_934
28	5.550503	2020	1	2	4	0	SPO_NO0095A_5_934
29	5.861397	2020	1	2	5	0	SPO_NO0095A_5_934
30	9.614969	2020	1	2	6	0	SPO_NO0095A_5_934
31	10.100682	2020	1	2	7	0	SPO_NO0095A_5_934
32	13.553086	2020	1	2	8	0	SPO_NO0095A_5_934
33	12.32838699	2020	1	2	9	0	SPO_NO0095A_5_934
34	10.292369	2020	1	2	10	0	SPO_NO0095A_5_934
35	15.780794	2020	1	2	11	0	SPO_NO0095A_5_934
36	15.622941	2020	1	2	12	0	SPO_NO0095A_5_934
37	13.967657	2020	1	2	13	0	SPO_NO0095A_5_934
38	12.539107	2020	1	2	14	0	SPO_NO0095A_5_934
39	11.132441	2020	1	2	15	0	SPO_NO0095A_5_934
40	11.430595	2020	1	2	16	0	SPO_NO0095A_5_934
41	16.082694	2020	1	2	17	0	SPO_NO0095A_5_934
42	7.39774599	2020	1	2	18	0	SPO_NO0095A_5_934
43	9.082674	2020	1	2	19	0	SPO_NO0095A_5_934
44	11.37683	2020	1	2	20	0	SPO_NO0095A_5_934
45	11.30068299	2020	1	2	21	0	SPO_NO0095A_5_934
46	15.215923	2020	1	2	22	0	SPO_NO0095A_5_934
