	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	106.15	2020	1	1	0	0	SPO_NO0079A_5_392
1	15.84	2020	1	1	1	0	SPO_NO0079A_5_392
2	13.09	2020	1	1	2	0	SPO_NO0079A_5_392
3	11.0	2020	1	1	3	0	SPO_NO0079A_5_392
4	10.77999999	2020	1	1	4	0	SPO_NO0079A_5_392
5	10.44999999	2020	1	1	5	0	SPO_NO0079A_5_392
6	11.55	2020	1	1	6	0	SPO_NO0079A_5_392
7	9.67999999	2020	1	1	7	0	SPO_NO0079A_5_392
8	9.67999999	2020	1	1	8	0	SPO_NO0079A_5_392
9	10.56	2020	1	1	9	0	SPO_NO0079A_5_392
10	13.19999999	2020	1	1	10	0	SPO_NO0079A_5_392
11	10.77999999	2020	1	1	11	0	SPO_NO0079A_5_392
12	10.89	2020	1	1	12	0	SPO_NO0079A_5_392
13	11.66	2020	1	1	13	0	SPO_NO0079A_5_392
14	12.98	2020	1	1	14	0	SPO_NO0079A_5_392
15	9.13	2020	1	1	15	0	SPO_NO0079A_5_392
16	6.59999999	2020	1	1	16	0	SPO_NO0079A_5_392
17	8.47	2020	1	1	17	0	SPO_NO0079A_5_392
18	5.16999999	2020	1	1	18	0	SPO_NO0079A_5_392
19	3.41	2020	1	1	19	0	SPO_NO0079A_5_392
20	6.16	2020	1	1	20	0	SPO_NO0079A_5_392
21	7.58999999	2020	1	1	21	0	SPO_NO0079A_5_392
22	4.73	2020	1	1	22	0	SPO_NO0079A_5_392
23	5.61	2020	1	1	23	0	SPO_NO0079A_5_392
24	7.91999999	2020	1	2	0	0	SPO_NO0079A_5_392
25	12.1	2020	1	2	1	0	SPO_NO0079A_5_392
26	8.68999999	2020	1	2	2	0	SPO_NO0079A_5_392
27	6.92999999	2020	1	2	3	0	SPO_NO0079A_5_392
28	8.02999999	2020	1	2	4	0	SPO_NO0079A_5_392
29	9.13	2020	1	2	5	0	SPO_NO0079A_5_392
30	5.83	2020	1	2	6	0	SPO_NO0079A_5_392
31	5.16999999	2020	1	2	7	0	SPO_NO0079A_5_392
32	5.28	2020	1	2	8	0	SPO_NO0079A_5_392
33	4.95	2020	1	2	9	0	SPO_NO0079A_5_392
34	6.71	2020	1	2	10	0	SPO_NO0079A_5_392
35	6.37999999	2020	1	2	11	0	SPO_NO0079A_5_392
36	3.62999999	2020	1	2	12	0	SPO_NO0079A_5_392
37	3.62999999	2020	1	2	13	0	SPO_NO0079A_5_392
38	7.04	2020	1	2	14	0	SPO_NO0079A_5_392
39	8.68999999	2020	1	2	15	0	SPO_NO0079A_5_392
