	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	207.10238799	2020	1	1	0	0	SPO_NO0011A_5_19
1	95.77807599	2020	1	1	1	0	SPO_NO0011A_5_19
2	52.30431099	2020	1	1	2	0	SPO_NO0011A_5_19
3	19.661155	2020	1	1	3	0	SPO_NO0011A_5_19
4	3.757403	2020	1	1	4	0	SPO_NO0011A_5_19
5	8.100281	2020	1	1	5	0	SPO_NO0011A_5_19
6	1.106981	2020	1	1	6	0	SPO_NO0011A_5_19
7	0.0	2020	1	1	7	0	SPO_NO0011A_5_19
8	13.902068	2020	1	1	8	0	SPO_NO0011A_5_19
9	NaN	2020	1	1	9	0	SPO_NO0011A_5_19
10	8.62169699	2020	1	1	10	0	SPO_NO0011A_5_19
11	14.69250899	2020	1	1	11	0	SPO_NO0011A_5_19
12	13.471287	2020	1	1	12	0	SPO_NO0011A_5_19
13	NaN	2020	1	1	13	0	SPO_NO0011A_5_19
14	12.560495	2020	1	1	14	0	SPO_NO0011A_5_19
15	NaN	2020	1	1	15	0	SPO_NO0011A_5_19
16	26.325879	2020	1	1	16	0	SPO_NO0011A_5_19
17	27.80525099	2020	1	1	17	0	SPO_NO0011A_5_19
18	27.891848	2020	1	1	18	0	SPO_NO0011A_5_19
19	25.535359	2020	1	1	19	0	SPO_NO0011A_5_19
20	37.767082	2020	1	1	20	0	SPO_NO0011A_5_19
21	24.599008	2020	1	1	21	0	SPO_NO0011A_5_19
22	14.930987	2020	1	1	22	0	SPO_NO0011A_5_19
23	10.233794	2020	1	1	23	0	SPO_NO0011A_5_19
24	9.293487	2020	1	2	0	0	SPO_NO0011A_5_19
25	0.627105	2020	1	2	1	0	SPO_NO0011A_5_19
26	5.75628299	2020	1	2	2	0	SPO_NO0011A_5_19
27	5.44571	2020	1	2	3	0	SPO_NO0011A_5_19
28	9.78748099	2020	1	2	4	0	SPO_NO0011A_5_19
29	8.55850099	2020	1	2	5	0	SPO_NO0011A_5_19
30	4.739944	2020	1	2	6	0	SPO_NO0011A_5_19
31	10.602489	2020	1	2	7	0	SPO_NO0011A_5_19
32	13.524395	2020	1	2	8	0	SPO_NO0011A_5_19
33	17.494332	2020	1	2	9	0	SPO_NO0011A_5_19
34	18.740127	2020	1	2	10	0	SPO_NO0011A_5_19
35	20.00037899	2020	1	2	11	0	SPO_NO0011A_5_19
36	10.793059	2020	1	2	12	0	SPO_NO0011A_5_19
37	28.25214799	2020	1	2	13	0	SPO_NO0011A_5_19
38	24.255842	2020	1	2	14	0	SPO_NO0011A_5_19
39	30.52204499	2020	1	2	15	0	SPO_NO0011A_5_19
40	17.94537499	2020	1	2	16	0	SPO_NO0011A_5_19
41	12.276087	2020	1	2	17	0	SPO_NO0011A_5_19
42	4.66215199	2020	1	2	18	0	SPO_NO0011A_5_19
