	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	106.76	2020	1	1	0	0	SPO_NO0073A_5_552
1	123.31999999	2020	1	1	1	0	SPO_NO0073A_5_552
2	49.07999999	2020	1	1	2	0	SPO_NO0073A_5_552
3	12.3	2020	1	1	3	0	SPO_NO0073A_5_552
4	3.83	2020	1	1	4	0	SPO_NO0073A_5_552
5	8.72	2020	1	1	5	0	SPO_NO0073A_5_552
6	3.49	2020	1	1	6	0	SPO_NO0073A_5_552
7	3.04	2020	1	1	7	0	SPO_NO0073A_5_552
8	6.92999999	2020	1	1	8	0	SPO_NO0073A_5_552
9	4.58999999	2020	1	1	9	0	SPO_NO0073A_5_552
10	4.28	2020	1	1	10	0	SPO_NO0073A_5_552
11	5.53	2020	1	1	11	0	SPO_NO0073A_5_552
12	10.13	2020	1	1	12	0	SPO_NO0073A_5_552
13	5.21999999	2020	1	1	13	0	SPO_NO0073A_5_552
14	4.5	2020	1	1	14	0	SPO_NO0073A_5_552
15	8.35999999	2020	1	1	15	0	SPO_NO0073A_5_552
16	16.46	2020	1	1	16	0	SPO_NO0073A_5_552
17	23.55	2020	1	1	17	0	SPO_NO0073A_5_552
18	37.7	2020	1	1	18	0	SPO_NO0073A_5_552
19	45.75	2020	1	1	19	0	SPO_NO0073A_5_552
20	38.35	2020	1	1	20	0	SPO_NO0073A_5_552
21	39.24	2020	1	1	21	0	SPO_NO0073A_5_552
22	26.37	2020	1	1	22	0	SPO_NO0073A_5_552
23	19.18	2020	1	1	23	0	SPO_NO0073A_5_552
24	16.14999999	2020	1	2	0	0	SPO_NO0073A_5_552
25	14.35999999	2020	1	2	1	0	SPO_NO0073A_5_552
26	11.1	2020	1	2	2	0	SPO_NO0073A_5_552
27	2.14	2020	1	2	3	0	SPO_NO0073A_5_552
28	1.42999999	2020	1	2	4	0	SPO_NO0073A_5_552
29	6.74	2020	1	2	5	0	SPO_NO0073A_5_552
30	6.03	2020	1	2	6	0	SPO_NO0073A_5_552
31	11.33	2020	1	2	7	0	SPO_NO0073A_5_552
32	9.9	2020	1	2	8	0	SPO_NO0073A_5_552
33	7.19	2020	1	2	9	0	SPO_NO0073A_5_552
34	10.5	2020	1	2	10	0	SPO_NO0073A_5_552
35	13.92	2020	1	2	11	0	SPO_NO0073A_5_552
36	17.35999999	2020	1	2	12	0	SPO_NO0073A_5_552
37	17.07999999	2020	1	2	13	0	SPO_NO0073A_5_552
38	16.66	2020	1	2	14	0	SPO_NO0073A_5_552
39	17.62999999	2020	1	2	15	0	SPO_NO0073A_5_552
40	15.48	2020	1	2	16	0	SPO_NO0073A_5_552
