	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	62.76072211	2020	1	1	0	0	SPO-SE38350_00005_100
1	27.57273833	2020	1	1	1	0	SPO-SE38350_00005_100
2	90.17881343	2020	1	1	2	0	SPO-SE38350_00005_100
3	56.80955092	2020	1	1	3	0	SPO-SE38350_00005_100
4	22.50658508	2020	1	1	4	0	SPO-SE38350_00005_100
5	16.40177647	2020	1	1	5	0	SPO-SE38350_00005_100
6	16.58935041	2020	1	1	6	0	SPO-SE38350_00005_100
7	13.45603245	2020	1	1	7	0	SPO-SE38350_00005_100
8	10.49883983	2020	1	1	8	0	SPO-SE38350_00005_100
9	9.21518206	2020	1	1	9	0	SPO-SE38350_00005_100
10	8.66979663	2020	1	1	10	0	SPO-SE38350_00005_100
11	8.91070039	2020	1	1	11	0	SPO-SE38350_00005_100
12	8.57207696	2020	1	1	12	0	SPO-SE38350_00005_100
13	10.1193883	2020	1	1	13	0	SPO-SE38350_00005_100
14	9.92593102	2020	1	1	14	0	SPO-SE38350_00005_100
15	12.73011498	2020	1	1	15	0	SPO-SE38350_00005_100
16	13.45170861	2020	1	1	16	0	SPO-SE38350_00005_100
17	12.77619923	2020	1	1	17	0	SPO-SE38350_00005_100
18	11.97867435	2020	1	1	18	0	SPO-SE38350_00005_100
19	13.15691106	2020	1	1	19	0	SPO-SE38350_00005_100
20	13.94727163	2020	1	1	20	0	SPO-SE38350_00005_100
21	11.83017197	2020	1	1	21	0	SPO-SE38350_00005_100
22	15.50275483	2020	1	1	22	0	SPO-SE38350_00005_100
23	17.33084494	2020	1	1	23	0	SPO-SE38350_00005_100
24	21.52013753	2020	1	2	0	0	SPO-SE38350_00005_100
25	18.01363984	2020	1	2	1	0	SPO-SE38350_00005_100
26	18.27515679	2020	1	2	2	0	SPO-SE38350_00005_100
27	16.93292486	2020	1	2	3	0	SPO-SE38350_00005_100
28	16.12107633	2020	1	2	4	0	SPO-SE38350_00005_100
29	17.74189236	2020	1	2	5	0	SPO-SE38350_00005_100
30	15.80559852	2020	1	2	6	0	SPO-SE38350_00005_100
31	16.8416497	2020	1	2	7	0	SPO-SE38350_00005_100
32	18.52494641	2020	1	2	8	0	SPO-SE38350_00005_100
33	27.75140461	2020	1	2	9	0	SPO-SE38350_00005_100
34	30.20773179	2020	1	2	10	0	SPO-SE38350_00005_100
35	27.55274655	2020	1	2	11	0	SPO-SE38350_00005_100
36	22.31106505	2020	1	2	12	0	SPO-SE38350_00005_100
37	21.42124649	2020	1	2	13	0	SPO-SE38350_00005_100
38	22.71534138	2020	1	2	14	0	SPO-SE38350_00005_100
39	23.11836344	2020	1	2	15	0	SPO-SE38350_00005_100
40	21.87348851	2020	1	2	16	0	SPO-SE38350_00005_100
41	21.57718186	2020	1	2	17	0	SPO-SE38350_00005_100
42	21.15510007	2020	1	2	18	0	SPO-SE38350_00005_100
43	19.32423984	2020	1	2	19	0	SPO-SE38350_00005_100
44	15.42589495	2020	1	2	20	0	SPO-SE38350_00005_100
