	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	19.1757361	2020	1	1	0	0	SPO_NO0118A_5_2723
1	2.08389443	2020	1	1	1	0	SPO_NO0118A_5_2723
2	5.99093054	2020	1	1	2	0	SPO_NO0118A_5_2723
3	1.43498611	2020	1	1	3	0	SPO_NO0118A_5_2723
4	9.72786387	2020	1	1	4	0	SPO_NO0118A_5_2723
5	1.70757222	2020	1	1	5	0	SPO_NO0118A_5_2723
6	8.86975276	2020	1	1	6	0	SPO_NO0118A_5_2723
7	8.39289999	2020	1	1	7	0	SPO_NO0118A_5_2723
8	3.21108055	2020	1	1	8	0	SPO_NO0118A_5_2723
9	13.74784444	2020	1	1	9	0	SPO_NO0118A_5_2723
10	5.80111388	2020	1	1	10	0	SPO_NO0118A_5_2723
11	6.3742611	2020	1	1	11	0	SPO_NO0118A_5_2723
12	8.88472499	2020	1	1	12	0	SPO_NO0118A_5_2723
13	10.06210832	2020	1	1	13	0	SPO_NO0118A_5_2723
14	15.42076666	2020	1	1	14	0	SPO_NO0118A_5_2723
15	29.15255833	2020	1	1	15	0	SPO_NO0118A_5_2723
16	30.88458887	2020	1	1	16	0	SPO_NO0118A_5_2723
17	38.71906943	2020	1	1	17	0	SPO_NO0118A_5_2723
18	35.70528611	2020	1	1	18	0	SPO_NO0118A_5_2723
19	27.26844166	2020	1	1	19	0	SPO_NO0118A_5_2723
20	15.11084999	2020	1	1	20	0	SPO_NO0118A_5_2723
21	13.99857222	2020	1	1	21	0	SPO_NO0118A_5_2723
22	14.35129165	2020	1	1	22	0	SPO_NO0118A_5_2723
23	11.47225555	2020	1	1	23	0	SPO_NO0118A_5_2723
24	6.53216665	2020	1	2	0	0	SPO_NO0118A_5_2723
25	4.11097776	2020	1	2	1	0	SPO_NO0118A_5_2723
26	4.57918888	2020	1	2	2	0	SPO_NO0118A_5_2723
27	5.9455861	2020	1	2	3	0	SPO_NO0118A_5_2723
28	7.443975	2020	1	2	4	0	SPO_NO0118A_5_2723
29	13.66541387	2020	1	2	5	0	SPO_NO0118A_5_2723
30	23.85699722	2020	1	2	6	0	SPO_NO0118A_5_2723
31	53.8691	2020	1	2	7	0	SPO_NO0118A_5_2723
32	27.03735555	2020	1	2	8	0	SPO_NO0118A_5_2723
33	21.13406944	2020	1	2	9	0	SPO_NO0118A_5_2723
34	54.80711388	2020	1	2	10	0	SPO_NO0118A_5_2723
35	87.85001943	2020	1	2	11	0	SPO_NO0118A_5_2723
36	24.28683333	2020	1	2	12	0	SPO_NO0118A_5_2723
37	18.47597499	2020	1	2	13	0	SPO_NO0118A_5_2723
38	35.13392499	2020	1	2	14	0	SPO_NO0118A_5_2723
39	21.49535277	2020	1	2	15	0	SPO_NO0118A_5_2723
40	6.32057221	2020	1	2	16	0	SPO_NO0118A_5_2723
41	8.38878333	2020	1	2	17	0	SPO_NO0118A_5_2723
42	19.24385832	2020	1	2	18	0	SPO_NO0118A_5_2723
43	23.94065277	2020	1	2	19	0	SPO_NO0118A_5_2723
44	24.62993055	2020	1	2	20	0	SPO_NO0118A_5_2723
45	44.28766665	2020	1	2	21	0	SPO_NO0118A_5_2723
46	30.73893887	2020	1	2	22	0	SPO_NO0118A_5_2723
47	32.81832221	2020	1	2	23	0	SPO_NO0118A_5_2723
48	30.86919165	2020	1	3	0	0	SPO_NO0118A_5_2723
49	32.25484443	2020	1	3	1	0	SPO_NO0118A_5_2723
50	36.56498888	2020	1	3	2	0	SPO_NO0118A_5_2723
51	83.00085833	2020	1	3	3	0	SPO_NO0118A_5_2723
52	29.71316944	2020	1	3	4	0	SPO_NO0118A_5_2723
53	21.21151111	2020	1	3	5	0	SPO_NO0118A_5_2723
54	1.45067777	2020	1	3	6	0	SPO_NO0118A_5_2723
55	1.1443	2020	1	3	7	0	SPO_NO0118A_5_2723
56	1.67570277	2020	1	3	8	0	SPO_NO0118A_5_2723
57	3.62638332	2020	1	3	9	0	SPO_NO0118A_5_2723
58	4.07923055	2020	1	3	10	0	SPO_NO0118A_5_2723
59	4.58081111	2020	1	3	11	0	SPO_NO0118A_5_2723
60	5.058575	2020	1	3	12	0	SPO_NO0118A_5_2723
61	4.87465277	2020	1	3	13	0	SPO_NO0118A_5_2723
62	8.43397221	2020	1	3	14	0	SPO_NO0118A_5_2723
63	13.63451944	2020	1	3	15	0	SPO_NO0118A_5_2723
64	10.49385833	2020	1	3	16	0	SPO_NO0118A_5_2723
65	11.35492222	2020	1	3	17	0	SPO_NO0118A_5_2723
66	6.12808332	2020	1	3	18	0	SPO_NO0118A_5_2723
67	13.36245833	2020	1	3	19	0	SPO_NO0118A_5_2723
68	9.01138888	2020	1	3	20	0	SPO_NO0118A_5_2723
69	4.90682776	2020	1	3	21	0	SPO_NO0118A_5_2723
70	2.36478332	2020	1	3	22	0	SPO_NO0118A_5_2723
71	2.69752222	2020	1	3	23	0	SPO_NO0118A_5_2723
72	2.49676111	2020	1	4	0	0	SPO_NO0118A_5_2723
73	3.90204166	2020	1	4	1	0	SPO_NO0118A_5_2723
74	4.72844721	2020	1	4	2	0	SPO_NO0118A_5_2723
75	5.00382777	2020	1	4	3	0	SPO_NO0118A_5_2723
76	5.24421388	2020	1	4	4	0	SPO_NO0118A_5_2723
77	4.61625277	2020	1	4	5	0	SPO_NO0118A_5_2723
78	2.90633887	2020	1	4	6	0	SPO_NO0118A_5_2723
79	5.11034444	2020	1	4	7	0	SPO_NO0118A_5_2723
80	3.28010277	2020	1	4	8	0	SPO_NO0118A_5_2723
81	2.169325	2020	1	4	9	0	SPO_NO0118A_5_2723
82	3.02773611	2020	1	4	10	0	SPO_NO0118A_5_2723
83	2.64677221	2020	1	4	11	0	SPO_NO0118A_5_2723
84	2.66821111	2020	1	4	12	0	SPO_NO0118A_5_2723
85	2.28793888	2020	1	4	13	0	SPO_NO0118A_5_2723
86	5.31825832	2020	1	4	14	0	SPO_NO0118A_5_2723
87	10.0075111	2020	1	4	15	0	SPO_NO0118A_5_2723
88	13.1524	2020	1	4	16	0	SPO_NO0118A_5_2723
89	12.19906944	2020	1	4	17	0	SPO_NO0118A_5_2723
90	61.48175555	2020	1	4	18	0	SPO_NO0118A_5_2723
91	44.89328888	2020	1	4	19	0	SPO_NO0118A_5_2723
92	26.62903888	2020	1	4	20	0	SPO_NO0118A_5_2723
93	15.89094721	2020	1	4	21	0	SPO_NO0118A_5_2723
94	14.90219166	2020	1	4	22	0	SPO_NO0118A_5_2723
95	8.62199443	2020	1	4	23	0	SPO_NO0118A_5_2723
96	41.183725	2020	1	5	0	0	SPO_NO0118A_5_2723
97	10.48613583	2020	1	5	1	0	SPO_NO0118A_5_2723
98	8.18730554	2020	1	5	2	0	SPO_NO0118A_5_2723
99	8.7855111	2020	1	5	3	0	SPO_NO0118A_5_2723
100	8.53179444	2020	1	5	4	0	SPO_NO0118A_5_2723
101	7.38529722	2020	1	5	5	0	SPO_NO0118A_5_2723
102	11.62473055	2020	1	5	6	0	SPO_NO0118A_5_2723
103	10.11994722	2020	1	5	7	0	SPO_NO0118A_5_2723
104	11.80119444	2020	1	5	8	0	SPO_NO0118A_5_2723
105	20.749925	2020	1	5	9	0	SPO_NO0118A_5_2723
106	22.07510832	2020	1	5	10	0	SPO_NO0118A_5_2723
