	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	54.0	2020	1	1	0	0	SPO_NO0110A_5_2064
1	22.69999999	2020	1	1	1	0	SPO_NO0110A_5_2064
2	7.09999999	2020	1	1	2	0	SPO_NO0110A_5_2064
3	2.6	2020	1	1	3	0	SPO_NO0110A_5_2064
4	2.2	2020	1	1	4	0	SPO_NO0110A_5_2064
5	4.2	2020	1	1	5	0	SPO_NO0110A_5_2064
6	3.5	2020	1	1	6	0	SPO_NO0110A_5_2064
7	2.79999999	2020	1	1	7	0	SPO_NO0110A_5_2064
8	2.89999999	2020	1	1	8	0	SPO_NO0110A_5_2064
9	5.59999999	2020	1	1	9	0	SPO_NO0110A_5_2064
10	7.09999999	2020	1	1	10	0	SPO_NO0110A_5_2064
11	9.59999999	2020	1	1	11	0	SPO_NO0110A_5_2064
12	10.19999999	2020	1	1	12	0	SPO_NO0110A_5_2064
13	11.3	2020	1	1	13	0	SPO_NO0110A_5_2064
14	11.19999999	2020	1	1	14	0	SPO_NO0110A_5_2064
15	12.8	2020	1	1	15	0	SPO_NO0110A_5_2064
16	13.3	2020	1	1	16	0	SPO_NO0110A_5_2064
17	13.19999999	2020	1	1	17	0	SPO_NO0110A_5_2064
18	11.3	2020	1	1	18	0	SPO_NO0110A_5_2064
19	11.1	2020	1	1	19	0	SPO_NO0110A_5_2064
20	10.3	2020	1	1	20	0	SPO_NO0110A_5_2064
21	8.59999999	2020	1	1	21	0	SPO_NO0110A_5_2064
22	8.59999999	2020	1	1	22	0	SPO_NO0110A_5_2064
23	8.8	2020	1	1	23	0	SPO_NO0110A_5_2064
24	10.3	2020	1	2	0	0	SPO_NO0110A_5_2064
25	10.6	2020	1	2	1	0	SPO_NO0110A_5_2064
26	13.4	2020	1	2	2	0	SPO_NO0110A_5_2064
27	13.4	2020	1	2	3	0	SPO_NO0110A_5_2064
28	14.4	2020	1	2	4	0	SPO_NO0110A_5_2064
29	18.19999999	2020	1	2	5	0	SPO_NO0110A_5_2064
30	19.6	2020	1	2	6	0	SPO_NO0110A_5_2064
31	18.0	2020	1	2	7	0	SPO_NO0110A_5_2064
32	16.89999999	2020	1	2	8	0	SPO_NO0110A_5_2064
33	16.19999999	2020	1	2	9	0	SPO_NO0110A_5_2064
34	19.39999999	2020	1	2	10	0	SPO_NO0110A_5_2064
35	22.39999999	2020	1	2	11	0	SPO_NO0110A_5_2064
36	19.1	2020	1	2	12	0	SPO_NO0110A_5_2064
37	19.0	2020	1	2	13	0	SPO_NO0110A_5_2064
38	15.19999999	2020	1	2	14	0	SPO_NO0110A_5_2064
39	9.4	2020	1	2	15	0	SPO_NO0110A_5_2064
40	8.9	2020	1	2	16	0	SPO_NO0110A_5_2064
41	9.3	2020	1	2	17	0	SPO_NO0110A_5_2064
42	10.4	2020	1	2	18	0	SPO_NO0110A_5_2064
43	11.8	2020	1	2	19	0	SPO_NO0110A_5_2064
44	8.09999999	2020	1	2	20	0	SPO_NO0110A_5_2064
45	8.69999999	2020	1	2	21	0	SPO_NO0110A_5_2064
46	8.3	2020	1	2	22	0	SPO_NO0110A_5_2064
47	9.59999999	2020	1	2	23	0	SPO_NO0110A_5_2064
48	9.9	2020	1	3	0	0	SPO_NO0110A_5_2064
49	11.0	2020	1	3	1	0	SPO_NO0110A_5_2064
50	8.59999999	2020	1	3	2	0	SPO_NO0110A_5_2064
51	8.8	2020	1	3	3	0	SPO_NO0110A_5_2064
52	8.09999999	2020	1	3	4	0	SPO_NO0110A_5_2064
53	7.29999999	2020	1	3	5	0	SPO_NO0110A_5_2064
54	9.8	2020	1	3	6	0	SPO_NO0110A_5_2064
55	11.6	2020	1	3	7	0	SPO_NO0110A_5_2064
56	9.09999999	2020	1	3	8	0	SPO_NO0110A_5_2064
57	4.79999999	2020	1	3	9	0	SPO_NO0110A_5_2064
58	2.7	2020	1	3	10	0	SPO_NO0110A_5_2064
59	4.0	2020	1	3	11	0	SPO_NO0110A_5_2064
60	9.0	2020	1	3	12	0	SPO_NO0110A_5_2064
61	10.19999999	2020	1	3	13	0	SPO_NO0110A_5_2064
62	11.9	2020	1	3	14	0	SPO_NO0110A_5_2064
63	11.9	2020	1	3	15	0	SPO_NO0110A_5_2064
64	9.19999999	2020	1	3	16	0	SPO_NO0110A_5_2064
65	7.9	2020	1	3	17	0	SPO_NO0110A_5_2064
66	6.79999999	2020	1	3	18	0	SPO_NO0110A_5_2064
67	5.2	2020	1	3	19	0	SPO_NO0110A_5_2064
68	5.09999999	2020	1	3	20	0	SPO_NO0110A_5_2064
69	3.79999999	2020	1	3	21	0	SPO_NO0110A_5_2064
70	2.1	2020	1	3	22	0	SPO_NO0110A_5_2064
71	1.39999999	2020	1	3	23	0	SPO_NO0110A_5_2064
72	1.2	2020	1	4	0	0	SPO_NO0110A_5_2064
73	1.8	2020	1	4	1	0	SPO_NO0110A_5_2064
74	3.29999999	2020	1	4	2	0	SPO_NO0110A_5_2064
75	3.89999999	2020	1	4	3	0	SPO_NO0110A_5_2064
76	4.5	2020	1	4	4	0	SPO_NO0110A_5_2064
77	5.59999999	2020	1	4	5	0	SPO_NO0110A_5_2064
78	5.29999999	2020	1	4	6	0	SPO_NO0110A_5_2064
79	4.59999999	2020	1	4	7	0	SPO_NO0110A_5_2064
80	8.4	2020	1	4	8	0	SPO_NO0110A_5_2064
81	8.3	2020	1	4	9	0	SPO_NO0110A_5_2064
82	11.8	2020	1	4	10	0	SPO_NO0110A_5_2064
83	22.0	2020	1	4	11	0	SPO_NO0110A_5_2064
84	32.79999999	2020	1	4	12	0	SPO_NO0110A_5_2064
85	41.5	2020	1	4	13	0	SPO_NO0110A_5_2064
86	58.89999999	2020	1	4	14	0	SPO_NO0110A_5_2064
87	56.39999999	2020	1	4	15	0	SPO_NO0110A_5_2064
88	97.2	2020	1	4	16	0	SPO_NO0110A_5_2064
89	44.39999999	2020	1	4	17	0	SPO_NO0110A_5_2064
90	22.69999999	2020	1	4	18	0	SPO_NO0110A_5_2064
91	15.8	2020	1	4	19	0	SPO_NO0110A_5_2064
92	10.8	2020	1	4	20	0	SPO_NO0110A_5_2064
93	33.1	2020	1	4	21	0	SPO_NO0110A_5_2064
94	37.2	2020	1	4	22	0	SPO_NO0110A_5_2064
95	25.69999999	2020	1	4	23	0	SPO_NO0110A_5_2064
96	21.6	2020	1	5	0	0	SPO_NO0110A_5_2064
97	32.2	2020	1	5	1	0	SPO_NO0110A_5_2064
98	18.0	2020	1	5	2	0	SPO_NO0110A_5_2064
99	24.6	2020	1	5	3	0	SPO_NO0110A_5_2064
100	24.6	2020	1	5	4	0	SPO_NO0110A_5_2064
101	12.0	2020	1	5	5	0	SPO_NO0110A_5_2064
102	10.6	2020	1	5	6	0	SPO_NO0110A_5_2064
103	9.3	2020	1	5	7	0	SPO_NO0110A_5_2064
104	7.29999999	2020	1	5	8	0	SPO_NO0110A_5_2064
105	9.3	2020	1	5	9	0	SPO_NO0110A_5_2064
106	9.19999999	2020	1	5	10	0	SPO_NO0110A_5_2064
107	4.59999999	2020	1	5	11	0	SPO_NO0110A_5_2064
108	6.4	2020	1	5	12	0	SPO_NO0110A_5_2064
109	5.2	2020	1	5	13	0	SPO_NO0110A_5_2064
110	4.4	2020	1	5	14	0	SPO_NO0110A_5_2064
111	9.4	2020	1	5	15	0	SPO_NO0110A_5_2064
112	8.4	2020	1	5	16	0	SPO_NO0110A_5_2064
113	8.4	2020	1	5	17	0	SPO_NO0110A_5_2064
114	8.4	2020	1	5	18	0	SPO_NO0110A_5_2064
115	9.5	2020	1	5	19	0	SPO_NO0110A_5_2064
116	8.09999999	2020	1	5	20	0	SPO_NO0110A_5_2064
117	8.69999999	2020	1	5	21	0	SPO_NO0110A_5_2064
118	12.8	2020	1	5	22	0	SPO_NO0110A_5_2064
119	11.3	2020	1	5	23	0	SPO_NO0110A_5_2064
120	11.0	2020	1	6	0	0	SPO_NO0110A_5_2064
121	9.3	2020	1	6	1	0	SPO_NO0110A_5_2064
122	7.7	2020	1	6	2	0	SPO_NO0110A_5_2064
123	6.0	2020	1	6	3	0	SPO_NO0110A_5_2064
124	7.09999999	2020	1	6	4	0	SPO_NO0110A_5_2064
125	7.2	2020	1	6	5	0	SPO_NO0110A_5_2064
126	6.0	2020	1	6	6	0	SPO_NO0110A_5_2064
127	8.59999999	2020	1	6	7	0	SPO_NO0110A_5_2064
128	7.7	2020	1	6	8	0	SPO_NO0110A_5_2064
129	7.7	2020	1	6	9	0	SPO_NO0110A_5_2064
130	7.29999999	2020	1	6	10	0	SPO_NO0110A_5_2064
131	6.4	2020	1	6	11	0	SPO_NO0110A_5_2064
132	4.79999999	2020	1	6	12	0	SPO_NO0110A_5_2064
133	4.4	2020	1	6	13	0	SPO_NO0110A_5_2064
134	3.29999999	2020	1	6	14	0	SPO_NO0110A_5_2064
135	3.5	2020	1	6	15	0	SPO_NO0110A_5_2064
136	3.89999999	2020	1	6	16	0	SPO_NO0110A_5_2064
137	4.09999999	2020	1	6	17	0	SPO_NO0110A_5_2064
138	5.9	2020	1	6	18	0	SPO_NO0110A_5_2064
139	5.29999999	2020	1	6	19	0	SPO_NO0110A_5_2064
140	3.39999999	2020	1	6	20	0	SPO_NO0110A_5_2064
141	3.29999999	2020	1	6	21	0	SPO_NO0110A_5_2064
142	4.59999999	2020	1	6	22	0	SPO_NO0110A_5_2064
143	5.29999999	2020	1	6	23	0	SPO_NO0110A_5_2064
144	4.5	2020	1	7	0	0	SPO_NO0110A_5_2064
145	6.09999999	2020	1	7	1	0	SPO_NO0110A_5_2064
146	6.5	2020	1	7	2	0	SPO_NO0110A_5_2064
147	8.69999999	2020	1	7	3	0	SPO_NO0110A_5_2064
148	11.19999999	2020	1	7	4	0	SPO_NO0110A_5_2064
149	13.69999999	2020	1	7	5	0	SPO_NO0110A_5_2064
150	12.4	2020	1	7	6	0	SPO_NO0110A_5_2064
151	5.9	2020	1	7	7	0	SPO_NO0110A_5_2064
152	6.29999999	2020	1	7	8	0	SPO_NO0110A_5_2064
153	6.9	2020	1	7	9	0	SPO_NO0110A_5_2064
154	9.4	2020	1	7	10	0	SPO_NO0110A_5_2064
155	6.7	2020	1	7	11	0	SPO_NO0110A_5_2064
156	7.0	2020	1	7	12	0	SPO_NO0110A_5_2064
157	7.0	2020	1	7	13	0	SPO_NO0110A_5_2064
158	8.5	2020	1	7	14	0	SPO_NO0110A_5_2064
159	10.8	2020	1	7	15	0	SPO_NO0110A_5_2064
160	13.5	2020	1	7	16	0	SPO_NO0110A_5_2064
161	11.9	2020	1	7	17	0	SPO_NO0110A_5_2064
162	13.3	2020	1	7	18	0	SPO_NO0110A_5_2064
