	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	118.8	2020	1	1	0	0	SPO-SE0027A_00005_100
1	45.0	2020	1	1	1	0	SPO-SE0027A_00005_100
2	38.89999999	2020	1	1	2	0	SPO-SE0027A_00005_100
3	18.19999999	2020	1	1	3	0	SPO-SE0027A_00005_100
4	21.3	2020	1	1	4	0	SPO-SE0027A_00005_100
5	8.3	2020	1	1	5	0	SPO-SE0027A_00005_100
6	8.5	2020	1	1	6	0	SPO-SE0027A_00005_100
7	7.0	2020	1	1	7	0	SPO-SE0027A_00005_100
8	7.4	2020	1	1	8	0	SPO-SE0027A_00005_100
9	9.5	2020	1	1	9	0	SPO-SE0027A_00005_100
10	9.3	2020	1	1	10	0	SPO-SE0027A_00005_100
11	6.4	2020	1	1	11	0	SPO-SE0027A_00005_100
12	6.7	2020	1	1	12	0	SPO-SE0027A_00005_100
13	7.29999999	2020	1	1	13	0	SPO-SE0027A_00005_100
14	9.0	2020	1	1	14	0	SPO-SE0027A_00005_100
15	10.69999999	2020	1	1	15	0	SPO-SE0027A_00005_100
16	11.0	2020	1	1	16	0	SPO-SE0027A_00005_100
17	10.19999999	2020	1	1	17	0	SPO-SE0027A_00005_100
18	12.19999999	2020	1	1	18	0	SPO-SE0027A_00005_100
19	14.3	2020	1	1	19	0	SPO-SE0027A_00005_100
20	12.69999999	2020	1	1	20	0	SPO-SE0027A_00005_100
21	12.9	2020	1	1	21	0	SPO-SE0027A_00005_100
22	13.3	2020	1	1	22	0	SPO-SE0027A_00005_100
23	12.1	2020	1	1	23	0	SPO-SE0027A_00005_100
24	10.6	2020	1	2	0	0	SPO-SE0027A_00005_100
25	8.3	2020	1	2	1	0	SPO-SE0027A_00005_100
26	9.69999999	2020	1	2	2	0	SPO-SE0027A_00005_100
27	11.5	2020	1	2	3	0	SPO-SE0027A_00005_100
28	13.6	2020	1	2	4	0	SPO-SE0027A_00005_100
29	15.1	2020	1	2	5	0	SPO-SE0027A_00005_100
30	17.6	2020	1	2	6	0	SPO-SE0027A_00005_100
31	16.0	2020	1	2	7	0	SPO-SE0027A_00005_100
32	14.5	2020	1	2	8	0	SPO-SE0027A_00005_100
33	15.69999999	2020	1	2	9	0	SPO-SE0027A_00005_100
34	20.69999999	2020	1	2	10	0	SPO-SE0027A_00005_100
35	18.1	2020	1	2	11	0	SPO-SE0027A_00005_100
36	21.3	2020	1	2	12	0	SPO-SE0027A_00005_100
37	19.1	2020	1	2	13	0	SPO-SE0027A_00005_100
38	16.39999999	2020	1	2	14	0	SPO-SE0027A_00005_100
39	14.8	2020	1	2	15	0	SPO-SE0027A_00005_100
40	14.69999999	2020	1	2	16	0	SPO-SE0027A_00005_100
41	15.4	2020	1	2	17	0	SPO-SE0027A_00005_100
42	15.19999999	2020	1	2	18	0	SPO-SE0027A_00005_100
43	12.8	2020	1	2	19	0	SPO-SE0027A_00005_100
44	10.1	2020	1	2	20	0	SPO-SE0027A_00005_100
45	13.8	2020	1	2	21	0	SPO-SE0027A_00005_100
46	16.39999999	2020	1	2	22	0	SPO-SE0027A_00005_100
47	14.19999999	2020	1	2	23	0	SPO-SE0027A_00005_100
48	11.3	2020	1	3	0	0	SPO-SE0027A_00005_100
49	10.8	2020	1	3	1	0	SPO-SE0027A_00005_100
50	13.19999999	2020	1	3	2	0	SPO-SE0027A_00005_100
51	3.39999999	2020	1	3	3	0	SPO-SE0027A_00005_100
52	5.9	2020	1	3	4	0	SPO-SE0027A_00005_100
53	6.2	2020	1	3	5	0	SPO-SE0027A_00005_100
54	7.0	2020	1	3	6	0	SPO-SE0027A_00005_100
55	10.69999999	2020	1	3	7	0	SPO-SE0027A_00005_100
56	8.3	2020	1	3	8	0	SPO-SE0027A_00005_100
57	9.8	2020	1	3	9	0	SPO-SE0027A_00005_100
58	10.3	2020	1	3	10	0	SPO-SE0027A_00005_100
59	9.59999999	2020	1	3	11	0	SPO-SE0027A_00005_100
60	8.69999999	2020	1	3	12	0	SPO-SE0027A_00005_100
61	6.59999999	2020	1	3	13	0	SPO-SE0027A_00005_100
62	7.5	2020	1	3	14	0	SPO-SE0027A_00005_100
63	27.89999999	2020	1	3	15	0	SPO-SE0027A_00005_100
64	26.6	2020	1	3	16	0	SPO-SE0027A_00005_100
65	30.19999999	2020	1	3	17	0	SPO-SE0027A_00005_100
66	28.5	2020	1	3	18	0	SPO-SE0027A_00005_100
67	33.0	2020	1	3	19	0	SPO-SE0027A_00005_100
68	22.39999999	2020	1	3	20	0	SPO-SE0027A_00005_100
69	20.89999999	2020	1	3	21	0	SPO-SE0027A_00005_100
70	13.9	2020	1	3	22	0	SPO-SE0027A_00005_100
71	9.19999999	2020	1	3	23	0	SPO-SE0027A_00005_100
72	8.0	2020	1	4	0	0	SPO-SE0027A_00005_100
73	10.0	2020	1	4	1	0	SPO-SE0027A_00005_100
74	9.59999999	2020	1	4	2	0	SPO-SE0027A_00005_100
75	14.6	2020	1	4	3	0	SPO-SE0027A_00005_100
76	8.4	2020	1	4	4	0	SPO-SE0027A_00005_100
77	6.79999999	2020	1	4	5	0	SPO-SE0027A_00005_100
78	7.5	2020	1	4	6	0	SPO-SE0027A_00005_100
79	10.69999999	2020	1	4	7	0	SPO-SE0027A_00005_100
