	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	68.2	2020	1	1	0	0	SPO-SE164905_00005_100
1	28.89999999	2020	1	1	1	0	SPO-SE164905_00005_100
2	25.3	2020	1	1	2	0	SPO-SE164905_00005_100
3	15.8	2020	1	1	3	0	SPO-SE164905_00005_100
4	9.9	2020	1	1	4	0	SPO-SE164905_00005_100
5	7.2	2020	1	1	5	0	SPO-SE164905_00005_100
6	4.0	2020	1	1	6	0	SPO-SE164905_00005_100
7	3.39999999	2020	1	1	7	0	SPO-SE164905_00005_100
8	3.79999999	2020	1	1	8	0	SPO-SE164905_00005_100
9	3.39999999	2020	1	1	9	0	SPO-SE164905_00005_100
10	3.2	2020	1	1	10	0	SPO-SE164905_00005_100
11	2.89999999	2020	1	1	11	0	SPO-SE164905_00005_100
12	3.7	2020	1	1	12	0	SPO-SE164905_00005_100
13	3.2	2020	1	1	13	0	SPO-SE164905_00005_100
14	3.6	2020	1	1	14	0	SPO-SE164905_00005_100
15	4.09999999	2020	1	1	15	0	SPO-SE164905_00005_100
16	5.79999999	2020	1	1	16	0	SPO-SE164905_00005_100
17	6.4	2020	1	1	17	0	SPO-SE164905_00005_100
18	7.4	2020	1	1	18	0	SPO-SE164905_00005_100
19	8.5	2020	1	1	19	0	SPO-SE164905_00005_100
20	8.8	2020	1	1	20	0	SPO-SE164905_00005_100
21	7.59999999	2020	1	1	21	0	SPO-SE164905_00005_100
22	7.29999999	2020	1	1	22	0	SPO-SE164905_00005_100
23	6.4	2020	1	1	23	0	SPO-SE164905_00005_100
24	5.5	2020	1	2	0	0	SPO-SE164905_00005_100
25	4.79999999	2020	1	2	1	0	SPO-SE164905_00005_100
26	5.59999999	2020	1	2	2	0	SPO-SE164905_00005_100
27	7.09999999	2020	1	2	3	0	SPO-SE164905_00005_100
28	8.19999999	2020	1	2	4	0	SPO-SE164905_00005_100
29	9.69999999	2020	1	2	5	0	SPO-SE164905_00005_100
30	10.6	2020	1	2	6	0	SPO-SE164905_00005_100
31	9.69999999	2020	1	2	7	0	SPO-SE164905_00005_100
32	9.5	2020	1	2	8	0	SPO-SE164905_00005_100
33	11.4	2020	1	2	9	0	SPO-SE164905_00005_100
34	13.3	2020	1	2	10	0	SPO-SE164905_00005_100
35	13.5	2020	1	2	11	0	SPO-SE164905_00005_100
36	15.0	2020	1	2	12	0	SPO-SE164905_00005_100
37	15.19999999	2020	1	2	13	0	SPO-SE164905_00005_100
38	13.9	2020	1	2	14	0	SPO-SE164905_00005_100
39	13.19999999	2020	1	2	15	0	SPO-SE164905_00005_100
40	15.1	2020	1	2	16	0	SPO-SE164905_00005_100
41	17.1	2020	1	2	17	0	SPO-SE164905_00005_100
42	17.89999999	2020	1	2	18	0	SPO-SE164905_00005_100
43	15.5	2020	1	2	19	0	SPO-SE164905_00005_100
44	13.0	2020	1	2	20	0	SPO-SE164905_00005_100
45	14.69999999	2020	1	2	21	0	SPO-SE164905_00005_100
46	18.19999999	2020	1	2	22	0	SPO-SE164905_00005_100
47	17.0	2020	1	2	23	0	SPO-SE164905_00005_100
48	13.6	2020	1	3	0	0	SPO-SE164905_00005_100
49	10.5	2020	1	3	1	0	SPO-SE164905_00005_100
50	6.9	2020	1	3	2	0	SPO-SE164905_00005_100
51	5.2	2020	1	3	3	0	SPO-SE164905_00005_100
52	5.7	2020	1	3	4	0	SPO-SE164905_00005_100
53	4.9	2020	1	3	5	0	SPO-SE164905_00005_100
54	3.0	2020	1	3	6	0	SPO-SE164905_00005_100
55	2.79999999	2020	1	3	7	0	SPO-SE164905_00005_100
56	3.2	2020	1	3	8	0	SPO-SE164905_00005_100
57	3.5	2020	1	3	9	0	SPO-SE164905_00005_100
58	6.79999999	2020	1	3	10	0	SPO-SE164905_00005_100
59	3.1	2020	1	3	11	0	SPO-SE164905_00005_100
60	2.2	2020	1	3	12	0	SPO-SE164905_00005_100
61	2.7	2020	1	3	13	0	SPO-SE164905_00005_100
62	2.39999999	2020	1	3	14	0	SPO-SE164905_00005_100
63	43.29999999	2020	1	3	15	0	SPO-SE164905_00005_100
64	17.89999999	2020	1	3	16	0	SPO-SE164905_00005_100
65	22.6	2020	1	3	17	0	SPO-SE164905_00005_100
66	26.3	2020	1	3	18	0	SPO-SE164905_00005_100
67	47.2	2020	1	3	19	0	SPO-SE164905_00005_100
68	22.8	2020	1	3	20	0	SPO-SE164905_00005_100
69	17.3	2020	1	3	21	0	SPO-SE164905_00005_100
