	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0		2020	1	1	0	0	SPO_NO0115A_5_2473
1		2020	1	1	1	0	SPO_NO0115A_5_2473
2		2020	1	1	2	0	SPO_NO0115A_5_2473
3		2020	1	1	3	0	SPO_NO0115A_5_2473
4		2020	1	1	4	0	SPO_NO0115A_5_2473
5		2020	1	1	5	0	SPO_NO0115A_5_2473
6		2020	1	1	6	0	SPO_NO0115A_5_2473
7		2020	1	1	7	0	SPO_NO0115A_5_2473
8		2020	1	1	8	0	SPO_NO0115A_5_2473
9		2020	1	1	9	0	SPO_NO0115A_5_2473
10		2020	1	1	10	0	SPO_NO0115A_5_2473
11		2020	1	1	11	0	SPO_NO0115A_5_2473
12		2020	1	1	12	0	SPO_NO0115A_5_2473
13		2020	1	1	13	0	SPO_NO0115A_5_2473
14		2020	1	1	14	0	SPO_NO0115A_5_2473
15		2020	1	1	15	0	SPO_NO0115A_5_2473
16		2020	1	1	16	0	SPO_NO0115A_5_2473
17		2020	1	1	17	0	SPO_NO0115A_5_2473
18		2020	1	1	18	0	SPO_NO0115A_5_2473
19		2020	1	1	19	0	SPO_NO0115A_5_2473
20		2020	1	1	20	0	SPO_NO0115A_5_2473
21		2020	1	1	21	0	SPO_NO0115A_5_2473
22		2020	1	1	22	0	SPO_NO0115A_5_2473
23		2020	1	1	23	0	SPO_NO0115A_5_2473
24		2020	1	2	0	0	SPO_NO0115A_5_2473
25		2020	1	2	1	0	SPO_NO0115A_5_2473
26		2020	1	2	2	0	SPO_NO0115A_5_2473
27		2020	1	2	3	0	SPO_NO0115A_5_2473
28		2020	1	2	4	0	SPO_NO0115A_5_2473
29		2020	1	2	5	0	SPO_NO0115A_5_2473
30		2020	1	2	6	0	SPO_NO0115A_5_2473
31		2020	1	2	7	0	SPO_NO0115A_5_2473
32		2020	1	2	8	0	SPO_NO0115A_5_2473
33		2020	1	2	9	0	SPO_NO0115A_5_2473
34		2020	1	2	10	0	SPO_NO0115A_5_2473
35		2020	1	2	11	0	SPO_NO0115A_5_2473
36		2020	1	2	12	0	SPO_NO0115A_5_2473
37		2020	1	2	13	0	SPO_NO0115A_5_2473
38		2020	1	2	14	0	SPO_NO0115A_5_2473
39		2020	1	2	15	0	SPO_NO0115A_5_2473
40		2020	1	2	16	0	SPO_NO0115A_5_2473
41		2020	1	2	17	0	SPO_NO0115A_5_2473
42		2020	1	2	18	0	SPO_NO0115A_5_2473
43		2020	1	2	19	0	SPO_NO0115A_5_2473
44		2020	1	2	20	0	SPO_NO0115A_5_2473
45		2020	1	2	21	0	SPO_NO0115A_5_2473
46		2020	1	2	22	0	SPO_NO0115A_5_2473
47		2020	1	2	23	0	SPO_NO0115A_5_2473
48		2020	1	3	0	0	SPO_NO0115A_5_2473
49		2020	1	3	1	0	SPO_NO0115A_5_2473
50		2020	1	3	2	0	SPO_NO0115A_5_2473
51		2020	1	3	3	0	SPO_NO0115A_5_2473
52		2020	1	3	4	0	SPO_NO0115A_5_2473
53		2020	1	3	5	0	SPO_NO0115A_5_2473
54		2020	1	3	6	0	SPO_NO0115A_5_2473
55		2020	1	3	7	0	SPO_NO0115A_5_2473
56		2020	1	3	8	0	SPO_NO0115A_5_2473
57		2020	1	3	9	0	SPO_NO0115A_5_2473
58		2020	1	3	10	0	SPO_NO0115A_5_2473
59		2020	1	3	11	0	SPO_NO0115A_5_2473
60		2020	1	3	12	0	SPO_NO0115A_5_2473
61		2020	1	3	13	0	SPO_NO0115A_5_2473
62		2020	1	3	14	0	SPO_NO0115A_5_2473
63		2020	1	3	15	0	SPO_NO0115A_5_2473
64		2020	1	3	16	0	SPO_NO0115A_5_2473
65		2020	1	3	17	0	SPO_NO0115A_5_2473
66		2020	1	3	18	0	SPO_NO0115A_5_2473
67		2020	1	3	19	0	SPO_NO0115A_5_2473
68		2020	1	3	20	0	SPO_NO0115A_5_2473
69		2020	1	3	21	0	SPO_NO0115A_5_2473
70		2020	1	3	22	0	SPO_NO0115A_5_2473
71		2020	1	3	23	0	SPO_NO0115A_5_2473
72		2020	1	4	0	0	SPO_NO0115A_5_2473
73		2020	1	4	1	0	SPO_NO0115A_5_2473
74		2020	1	4	2	0	SPO_NO0115A_5_2473
75		2020	1	4	3	0	SPO_NO0115A_5_2473
76		2020	1	4	4	0	SPO_NO0115A_5_2473
77		2020	1	4	5	0	SPO_NO0115A_5_2473
78		2020	1	4	6	0	SPO_NO0115A_5_2473
79		2020	1	4	7	0	SPO_NO0115A_5_2473
80		2020	1	4	8	0	SPO_NO0115A_5_2473
81		2020	1	4	9	0	SPO_NO0115A_5_2473
82		2020	1	4	10	0	SPO_NO0115A_5_2473
83		2020	1	4	11	0	SPO_NO0115A_5_2473
84		2020	1	4	12	0	SPO_NO0115A_5_2473
85		2020	1	4	13	0	SPO_NO0115A_5_2473
86		2020	1	4	14	0	SPO_NO0115A_5_2473
87		2020	1	4	15	0	SPO_NO0115A_5_2473
88		2020	1	4	16	0	SPO_NO0115A_5_2473
89		2020	1	4	17	0	SPO_NO0115A_5_2473
90		2020	1	4	18	0	SPO_NO0115A_5_2473
91		2020	1	4	19	0	SPO_NO0115A_5_2473
92		2020	1	4	20	0	SPO_NO0115A_5_2473
93		2020	1	4	21	0	SPO_NO0115A_5_2473
94		2020	1	4	22	0	SPO_NO0115A_5_2473
95		2020	1	4	23	0	SPO_NO0115A_5_2473
96		2020	1	5	0	0	SPO_NO0115A_5_2473
97		2020	1	5	1	0	SPO_NO0115A_5_2473
98		2020	1	5	2	0	SPO_NO0115A_5_2473
99		2020	1	5	3	0	SPO_NO0115A_5_2473
100		2020	1	5	4	0	SPO_NO0115A_5_2473
101		2020	1	5	5	0	SPO_NO0115A_5_2473
102		2020	1	5	6	0	SPO_NO0115A_5_2473
