	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	197.8	2020	1	1	0	0	SPO-SE0114A_00005_100
1	23.39999999	2020	1	1	1	0	SPO-SE0114A_00005_100
2	24.0	2020	1	1	2	0	SPO-SE0114A_00005_100
3	18.6	2020	1	1	3	0	SPO-SE0114A_00005_100
4	7.0	2020	1	1	4	0	SPO-SE0114A_00005_100
5	5.79999999	2020	1	1	5	0	SPO-SE0114A_00005_100
6	6.59999999	2020	1	1	6	0	SPO-SE0114A_00005_100
7	8.8	2020	1	1	7	0	SPO-SE0114A_00005_100
8	7.29999999	2020	1	1	8	0	SPO-SE0114A_00005_100
9	6.9	2020	1	1	9	0	SPO-SE0114A_00005_100
10	6.2	2020	1	1	10	0	SPO-SE0114A_00005_100
11	5.09999999	2020	1	1	11	0	SPO-SE0114A_00005_100
12	5.5	2020	1	1	12	0	SPO-SE0114A_00005_100
13	6.2	2020	1	1	13	0	SPO-SE0114A_00005_100
14	6.4	2020	1	1	14	0	SPO-SE0114A_00005_100
15	7.2	2020	1	1	15	0	SPO-SE0114A_00005_100
16	7.9	2020	1	1	16	0	SPO-SE0114A_00005_100
17	8.4	2020	1	1	17	0	SPO-SE0114A_00005_100
18	9.0	2020	1	1	18	0	SPO-SE0114A_00005_100
19	12.1	2020	1	1	19	0	SPO-SE0114A_00005_100
20	11.5	2020	1	1	20	0	SPO-SE0114A_00005_100
21	14.6	2020	1	1	21	0	SPO-SE0114A_00005_100
22	11.3	2020	1	1	22	0	SPO-SE0114A_00005_100
23	9.3	2020	1	1	23	0	SPO-SE0114A_00005_100
24	9.3	2020	1	2	0	0	SPO-SE0114A_00005_100
25	6.9	2020	1	2	1	0	SPO-SE0114A_00005_100
26	7.29999999	2020	1	2	2	0	SPO-SE0114A_00005_100
27	9.3	2020	1	2	3	0	SPO-SE0114A_00005_100
28	11.0	2020	1	2	4	0	SPO-SE0114A_00005_100
29	14.4	2020	1	2	5	0	SPO-SE0114A_00005_100
30	14.6	2020	1	2	6	0	SPO-SE0114A_00005_100
31	13.3	2020	1	2	7	0	SPO-SE0114A_00005_100
32	14.9	2020	1	2	8	0	SPO-SE0114A_00005_100
33	14.5	2020	1	2	9	0	SPO-SE0114A_00005_100
34	16.6	2020	1	2	10	0	SPO-SE0114A_00005_100
35	19.39999999	2020	1	2	11	0	SPO-SE0114A_00005_100
36	22.5	2020	1	2	12	0	SPO-SE0114A_00005_100
37	21.69999999	2020	1	2	13	0	SPO-SE0114A_00005_100
38	20.6	2020	1	2	14	0	SPO-SE0114A_00005_100
39	15.6	2020	1	2	15	0	SPO-SE0114A_00005_100
40	14.69999999	2020	1	2	16	0	SPO-SE0114A_00005_100
41	15.9	2020	1	2	17	0	SPO-SE0114A_00005_100
42	13.8	2020	1	2	18	0	SPO-SE0114A_00005_100
43	11.1	2020	1	2	19	0	SPO-SE0114A_00005_100
44	14.69999999	2020	1	2	20	0	SPO-SE0114A_00005_100
45	20.1	2020	1	2	21	0	SPO-SE0114A_00005_100
46	19.19999999	2020	1	2	22	0	SPO-SE0114A_00005_100
47	17.0	2020	1	2	23	0	SPO-SE0114A_00005_100
48	11.8	2020	1	3	0	0	SPO-SE0114A_00005_100
49	9.0	2020	1	3	1	0	SPO-SE0114A_00005_100
50	7.0	2020	1	3	2	0	SPO-SE0114A_00005_100
51	6.4	2020	1	3	3	0	SPO-SE0114A_00005_100
52	9.3	2020	1	3	4	0	SPO-SE0114A_00005_100
53	3.79999999	2020	1	3	5	0	SPO-SE0114A_00005_100
54	8.4	2020	1	3	6	0	SPO-SE0114A_00005_100
55	10.19999999	2020	1	3	7	0	SPO-SE0114A_00005_100
56	12.1	2020	1	3	8	0	SPO-SE0114A_00005_100
57	12.1	2020	1	3	9	0	SPO-SE0114A_00005_100
58	13.3	2020	1	3	10	0	SPO-SE0114A_00005_100
59	13.19999999	2020	1	3	11	0	SPO-SE0114A_00005_100
60	10.0	2020	1	3	12	0	SPO-SE0114A_00005_100
61	2.2	2020	1	3	13	0	SPO-SE0114A_00005_100
62	2.0	2020	1	3	14	0	SPO-SE0114A_00005_100
63	5.7	2020	1	3	15	0	SPO-SE0114A_00005_100
64	48.0	2020	1	3	16	0	SPO-SE0114A_00005_100
65	75.59999999	2020	1	3	17	0	SPO-SE0114A_00005_100
66	155.4	2020	1	3	18	0	SPO-SE0114A_00005_100
67	73.9	2020	1	3	19	0	SPO-SE0114A_00005_100
68	22.89999999	2020	1	3	20	0	SPO-SE0114A_00005_100
69	16.1	2020	1	3	21	0	SPO-SE0114A_00005_100
70	12.1	2020	1	3	22	0	SPO-SE0114A_00005_100
71	8.69999999	2020	1	3	23	0	SPO-SE0114A_00005_100
72	6.7	2020	1	4	0	0	SPO-SE0114A_00005_100
73	4.5	2020	1	4	1	0	SPO-SE0114A_00005_100
74	5.2	2020	1	4	2	0	SPO-SE0114A_00005_100
75	12.6	2020	1	4	3	0	SPO-SE0114A_00005_100
76	9.3	2020	1	4	4	0	SPO-SE0114A_00005_100
77	11.69999999	2020	1	4	5	0	SPO-SE0114A_00005_100
78	13.0	2020	1	4	6	0	SPO-SE0114A_00005_100
79	14.6	2020	1	4	7	0	SPO-SE0114A_00005_100
80	19.39999999	2020	1	4	8	0	SPO-SE0114A_00005_100
81	25.3	2020	1	4	9	0	SPO-SE0114A_00005_100
82	19.89999999	2020	1	4	10	0	SPO-SE0114A_00005_100
83	21.1	2020	1	4	11	0	SPO-SE0114A_00005_100
84	27.8	2020	1	4	12	0	SPO-SE0114A_00005_100
85	24.89999999	2020	1	4	13	0	SPO-SE0114A_00005_100
86	27.1	2020	1	4	14	0	SPO-SE0114A_00005_100
87	28.89999999	2020	1	4	15	0	SPO-SE0114A_00005_100
88	21.19999999	2020	1	4	16	0	SPO-SE0114A_00005_100
89	20.0	2020	1	4	17	0	SPO-SE0114A_00005_100
90	31.6	2020	1	4	18	0	SPO-SE0114A_00005_100
91	26.5	2020	1	4	19	0	SPO-SE0114A_00005_100
92	20.8	2020	1	4	20	0	SPO-SE0114A_00005_100
93	13.5	2020	1	4	21	0	SPO-SE0114A_00005_100
94	14.5	2020	1	4	22	0	SPO-SE0114A_00005_100
95	8.5	2020	1	4	23	0	SPO-SE0114A_00005_100
96	6.09999999	2020	1	5	0	0	SPO-SE0114A_00005_100
97	7.29999999	2020	1	5	1	0	SPO-SE0114A_00005_100
98	4.7	2020	1	5	2	0	SPO-SE0114A_00005_100
99	3.6	2020	1	5	3	0	SPO-SE0114A_00005_100
100	3.39999999	2020	1	5	4	0	SPO-SE0114A_00005_100
101	3.1	2020	1	5	5	0	SPO-SE0114A_00005_100
102	3.89999999	2020	1	5	6	0	SPO-SE0114A_00005_100
103	2.7	2020	1	5	7	0	SPO-SE0114A_00005_100
104	3.79999999	2020	1	5	8	0	SPO-SE0114A_00005_100
105	11.69999999	2020	1	5	9	0	SPO-SE0114A_00005_100
106	20.0	2020	1	5	10	0	SPO-SE0114A_00005_100
107	26.5	2020	1	5	11	0	SPO-SE0114A_00005_100
108	48.7	2020	1	5	12	0	SPO-SE0114A_00005_100
109	78.7	2020	1	5	13	0	SPO-SE0114A_00005_100
110	55.79999999	2020	1	5	14	0	SPO-SE0114A_00005_100
111	56.5	2020	1	5	15	0	SPO-SE0114A_00005_100
112	38.6	2020	1	5	16	0	SPO-SE0114A_00005_100
113	8.3	2020	1	5	17	0	SPO-SE0114A_00005_100
114	5.4	2020	1	5	18	0	SPO-SE0114A_00005_100
115	5.09999999	2020	1	5	19	0	SPO-SE0114A_00005_100
116	8.3	2020	1	5	20	0	SPO-SE0114A_00005_100
117	7.0	2020	1	5	21	0	SPO-SE0114A_00005_100
118	6.5	2020	1	5	22	0	SPO-SE0114A_00005_100
119	6.29999999	2020	1	5	23	0	SPO-SE0114A_00005_100
120	6.4	2020	1	6	0	0	SPO-SE0114A_00005_100
121	6.2	2020	1	6	1	0	SPO-SE0114A_00005_100
122	6.9	2020	1	6	2	0	SPO-SE0114A_00005_100
123	6.4	2020	1	6	3	0	SPO-SE0114A_00005_100
124	6.9	2020	1	6	4	0	SPO-SE0114A_00005_100
125	5.0	2020	1	6	5	0	SPO-SE0114A_00005_100
126	5.7	2020	1	6	6	0	SPO-SE0114A_00005_100
127	5.29999999	2020	1	6	7	0	SPO-SE0114A_00005_100
128	5.09999999	2020	1	6	8	0	SPO-SE0114A_00005_100
129	6.29999999	2020	1	6	9	0	SPO-SE0114A_00005_100
130	5.59999999	2020	1	6	10	0	SPO-SE0114A_00005_100
131	6.0	2020	1	6	11	0	SPO-SE0114A_00005_100
132	7.4	2020	1	6	12	0	SPO-SE0114A_00005_100
133	7.29999999	2020	1	6	13	0	SPO-SE0114A_00005_100
134	6.7	2020	1	6	14	0	SPO-SE0114A_00005_100
135	5.9	2020	1	6	15	0	SPO-SE0114A_00005_100
136	5.9	2020	1	6	16	0	SPO-SE0114A_00005_100
137	5.0	2020	1	6	17	0	SPO-SE0114A_00005_100
138	4.09999999	2020	1	6	18	0	SPO-SE0114A_00005_100
139	4.79999999	2020	1	6	19	0	SPO-SE0114A_00005_100
140	5.0	2020	1	6	20	0	SPO-SE0114A_00005_100
141	4.9	2020	1	6	21	0	SPO-SE0114A_00005_100
142	4.2	2020	1	6	22	0	SPO-SE0114A_00005_100
143	2.29999999	2020	1	6	23	0	SPO-SE0114A_00005_100
144	2.39999999	2020	1	7	0	0	SPO-SE0114A_00005_100
145	3.29999999	2020	1	7	1	0	SPO-SE0114A_00005_100
146	2.29999999	2020	1	7	2	0	SPO-SE0114A_00005_100
147	2.5	2020	1	7	3	0	SPO-SE0114A_00005_100
148	1.89999999	2020	1	7	4	0	SPO-SE0114A_00005_100
149	2.7	2020	1	7	5	0	SPO-SE0114A_00005_100
150	5.0	2020	1	7	6	0	SPO-SE0114A_00005_100
151	6.0	2020	1	7	7	0	SPO-SE0114A_00005_100
152	4.9	2020	1	7	8	0	SPO-SE0114A_00005_100
153	4.9	2020	1	7	9	0	SPO-SE0114A_00005_100
154	6.2	2020	1	7	10	0	SPO-SE0114A_00005_100
155	5.2	2020	1	7	11	0	SPO-SE0114A_00005_100
156	6.7	2020	1	7	12	0	SPO-SE0114A_00005_100
157	6.9	2020	1	7	13	0	SPO-SE0114A_00005_100
158	8.5	2020	1	7	14	0	SPO-SE0114A_00005_100
159	10.69999999	2020	1	7	15	0	SPO-SE0114A_00005_100
160	10.69999999	2020	1	7	16	0	SPO-SE0114A_00005_100
161	12.4	2020	1	7	17	0	SPO-SE0114A_00005_100
162	10.5	2020	1	7	18	0	SPO-SE0114A_00005_100
163	13.8	2020	1	7	19	0	SPO-SE0114A_00005_100
164	13.4	2020	1	7	20	0	SPO-SE0114A_00005_100
165	10.0	2020	1	7	21	0	SPO-SE0114A_00005_100
166	9.19999999	2020	1	7	22	0	SPO-SE0114A_00005_100
167	6.9	2020	1	7	23	0	SPO-SE0114A_00005_100
168	5.2	2020	1	8	0	0	SPO-SE0114A_00005_100
169	6.7	2020	1	8	1	0	SPO-SE0114A_00005_100
170	6.0	2020	1	8	2	0	SPO-SE0114A_00005_100
171	7.5	2020	1	8	3	0	SPO-SE0114A_00005_100
172	8.3	2020	1	8	4	0	SPO-SE0114A_00005_100
173	8.9	2020	1	8	5	0	SPO-SE0114A_00005_100
174	11.5	2020	1	8	6	0	SPO-SE0114A_00005_100
175	10.3	2020	1	8	7	0	SPO-SE0114A_00005_100
176	9.4	2020	1	8	8	0	SPO-SE0114A_00005_100
177	15.8	2020	1	8	9	0	SPO-SE0114A_00005_100
178	11.6	2020	1	8	10	0	SPO-SE0114A_00005_100
179	16.89999999	2020	1	8	11	0	SPO-SE0114A_00005_100
180	20.19999999	2020	1	8	12	0	SPO-SE0114A_00005_100
181	40.2	2020	1	8	13	0	SPO-SE0114A_00005_100
182	56.1	2020	1	8	14	0	SPO-SE0114A_00005_100
183	54.29999999	2020	1	8	15	0	SPO-SE0114A_00005_100
184	36.2	2020	1	8	16	0	SPO-SE0114A_00005_100
185	34.29999999	2020	1	8	17	0	SPO-SE0114A_00005_100
186	33.2	2020	1	8	18	0	SPO-SE0114A_00005_100
187	31.89999999	2020	1	8	19	0	SPO-SE0114A_00005_100
188	35.79999999	2020	1	8	20	0	SPO-SE0114A_00005_100
189	33.6	2020	1	8	21	0	SPO-SE0114A_00005_100
190	23.39999999	2020	1	8	22	0	SPO-SE0114A_00005_100
191	18.5	2020	1	8	23	0	SPO-SE0114A_00005_100
192	14.6	2020	1	9	0	0	SPO-SE0114A_00005_100
193	13.4	2020	1	9	1	0	SPO-SE0114A_00005_100
194	11.3	2020	1	9	2	0	SPO-SE0114A_00005_100
195	10.9	2020	1	9	3	0	SPO-SE0114A_00005_100
196	10.4	2020	1	9	4	0	SPO-SE0114A_00005_100
197	10.4	2020	1	9	5	0	SPO-SE0114A_00005_100
198	14.0	2020	1	9	6	0	SPO-SE0114A_00005_100
199	16.0	2020	1	9	7	0	SPO-SE0114A_00005_100
200	22.3	2020	1	9	8	0	SPO-SE0114A_00005_100
201	21.8	2020	1	9	9	0	SPO-SE0114A_00005_100
202	19.89999999	2020	1	9	10	0	SPO-SE0114A_00005_100
203	19.5	2020	1	9	11	0	SPO-SE0114A_00005_100
204	30.69999999	2020	1	9	12	0	SPO-SE0114A_00005_100
205	39.5	2020	1	9	13	0	SPO-SE0114A_00005_100
206	43.1	2020	1	9	14	0	SPO-SE0114A_00005_100
207	29.8	2020	1	9	15	0	SPO-SE0114A_00005_100
208	35.2	2020	1	9	16	0	SPO-SE0114A_00005_100
209	75.79999999	2020	1	9	17	0	SPO-SE0114A_00005_100
210	51.2	2020	1	9	18	0	SPO-SE0114A_00005_100
211	56.39999999	2020	1	9	19	0	SPO-SE0114A_00005_100
212	70.5	2020	1	9	20	0	SPO-SE0114A_00005_100
213	40.29999999	2020	1	9	21	0	SPO-SE0114A_00005_100
214	23.69999999	2020	1	9	22	0	SPO-SE0114A_00005_100
215	17.89999999	2020	1	9	23	0	SPO-SE0114A_00005_100
216	15.69999999	2020	1	10	0	0	SPO-SE0114A_00005_100
217	13.19999999	2020	1	10	1	0	SPO-SE0114A_00005_100
218	12.0	2020	1	10	2	0	SPO-SE0114A_00005_100
219	11.3	2020	1	10	3	0	SPO-SE0114A_00005_100
220	8.69999999	2020	1	10	4	0	SPO-SE0114A_00005_100
221	10.69999999	2020	1	10	5	0	SPO-SE0114A_00005_100
222	20.0	2020	1	10	6	0	SPO-SE0114A_00005_100
223	23.19999999	2020	1	10	7	0	SPO-SE0114A_00005_100
224	17.1	2020	1	10	8	0	SPO-SE0114A_00005_100
225	14.19999999	2020	1	10	9	0	SPO-SE0114A_00005_100
226	18.0	2020	1	10	10	0	SPO-SE0114A_00005_100
227	20.5	2020	1	10	11	0	SPO-SE0114A_00005_100
228	21.8	2020	1	10	12	0	SPO-SE0114A_00005_100
229	17.0	2020	1	10	13	0	SPO-SE0114A_00005_100
230	16.69999999	2020	1	10	14	0	SPO-SE0114A_00005_100
231	17.69999999	2020	1	10	15	0	SPO-SE0114A_00005_100
232	20.0	2020	1	10	16	0	SPO-SE0114A_00005_100
233	25.3	2020	1	10	17	0	SPO-SE0114A_00005_100
234	21.0	2020	1	10	18	0	SPO-SE0114A_00005_100
235	18.3	2020	1	10	19	0	SPO-SE0114A_00005_100
236	16.5	2020	1	10	20	0	SPO-SE0114A_00005_100
237	17.5	2020	1	10	21	0	SPO-SE0114A_00005_100
