	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	8.59999999	2020	1	7	15	0	SPO-SE0066A_00005_100
1	8.9	2020	1	7	16	0	SPO-SE0066A_00005_100
2	8.4	2020	1	7	17	0	SPO-SE0066A_00005_100
3	7.59999999	2020	1	7	18	0	SPO-SE0066A_00005_100
4	7.9	2020	1	7	19	0	SPO-SE0066A_00005_100
5	9.4	2020	1	7	20	0	SPO-SE0066A_00005_100
6	8.4	2020	1	7	21	0	SPO-SE0066A_00005_100
7	6.79999999	2020	1	7	22	0	SPO-SE0066A_00005_100
8	5.9	2020	1	7	23	0	SPO-SE0066A_00005_100
9	4.7	2020	1	8	0	0	SPO-SE0066A_00005_100
10	4.0	2020	1	8	1	0	SPO-SE0066A_00005_100
11	3.7	2020	1	8	2	0	SPO-SE0066A_00005_100
12	3.89999999	2020	1	8	3	0	SPO-SE0066A_00005_100
13	4.0	2020	1	8	4	0	SPO-SE0066A_00005_100
14	4.2	2020	1	8	5	0	SPO-SE0066A_00005_100
15	4.29999999	2020	1	8	6	0	SPO-SE0066A_00005_100
16	4.0	2020	1	8	7	0	SPO-SE0066A_00005_100
17	3.29999999	2020	1	8	8	0	SPO-SE0066A_00005_100
18	1.89999999	2020	1	8	9	0	SPO-SE0066A_00005_100
19	3.29999999	2020	1	8	10	0	SPO-SE0066A_00005_100
20	4.29999999	2020	1	8	11	0	SPO-SE0066A_00005_100
21	5.29999999	2020	1	8	12	0	SPO-SE0066A_00005_100
22	6.29999999	2020	1	8	13	0	SPO-SE0066A_00005_100
23	6.4	2020	1	8	14	0	SPO-SE0066A_00005_100
24	4.9	2020	1	8	15	0	SPO-SE0066A_00005_100
25	4.4	2020	1	8	16	0	SPO-SE0066A_00005_100
26	4.2	2020	1	8	17	0	SPO-SE0066A_00005_100
27	4.2	2020	1	8	18	0	SPO-SE0066A_00005_100
28	5.4	2020	1	8	19	0	SPO-SE0066A_00005_100
29	5.5	2020	1	8	20	0	SPO-SE0066A_00005_100
30	5.09999999	2020	1	8	21	0	SPO-SE0066A_00005_100
31	4.4	2020	1	8	22	0	SPO-SE0066A_00005_100
32	5.2	2020	1	8	23	0	SPO-SE0066A_00005_100
33	5.2	2020	1	9	0	0	SPO-SE0066A_00005_100
34	5.0	2020	1	9	1	0	SPO-SE0066A_00005_100
35	5.2	2020	1	9	2	0	SPO-SE0066A_00005_100
36	5.29999999	2020	1	9	3	0	SPO-SE0066A_00005_100
37	5.0	2020	1	9	4	0	SPO-SE0066A_00005_100
38	4.59999999	2020	1	9	5	0	SPO-SE0066A_00005_100
39	4.9	2020	1	9	6	0	SPO-SE0066A_00005_100
40	NaN	2020	1	9	7	0	
41	5.29999999	2020	1	9	8	0	SPO-SE0066A_00005_100
42	5.09999999	2020	1	9	9	0	SPO-SE0066A_00005_100
43	5.0	2020	1	9	10	0	SPO-SE0066A_00005_100
44	4.7	2020	1	9	11	0	SPO-SE0066A_00005_100
45	4.9	2020	1	9	12	0	SPO-SE0066A_00005_100
46	4.4	2020	1	9	13	0	SPO-SE0066A_00005_100
47	4.29999999	2020	1	9	14	0	SPO-SE0066A_00005_100
48	3.89999999	2020	1	9	15	0	SPO-SE0066A_00005_100
49	4.29999999	2020	1	9	16	0	SPO-SE0066A_00005_100
50	5.29999999	2020	1	9	17	0	SPO-SE0066A_00005_100
51	6.9	2020	1	9	18	0	SPO-SE0066A_00005_100
52	5.7	2020	1	9	19	0	SPO-SE0066A_00005_100
53	4.79999999	2020	1	9	20	0	SPO-SE0066A_00005_100
54	6.7	2020	1	9	21	0	SPO-SE0066A_00005_100
55	7.0	2020	1	9	22	0	SPO-SE0066A_00005_100
56	10.69999999	2020	1	9	23	0	SPO-SE0066A_00005_100
57	9.69999999	2020	1	10	0	0	SPO-SE0066A_00005_100
58	6.59999999	2020	1	10	1	0	SPO-SE0066A_00005_100
59	5.7	2020	1	10	2	0	SPO-SE0066A_00005_100
60	5.0	2020	1	10	3	0	SPO-SE0066A_00005_100
61	4.2	2020	1	10	4	0	SPO-SE0066A_00005_100
62	4.0	2020	1	10	5	0	SPO-SE0066A_00005_100
63	3.79999999	2020	1	10	6	0	SPO-SE0066A_00005_100
64	4.29999999	2020	1	10	7	0	SPO-SE0066A_00005_100
65	4.5	2020	1	10	8	0	SPO-SE0066A_00005_100
66	3.1	2020	1	10	9	0	SPO-SE0066A_00005_100
67	2.89999999	2020	1	10	10	0	SPO-SE0066A_00005_100
68	4.09999999	2020	1	10	11	0	SPO-SE0066A_00005_100
69	5.29999999	2020	1	10	12	0	SPO-SE0066A_00005_100
70	5.2	2020	1	10	13	0	SPO-SE0066A_00005_100
71	5.9	2020	1	10	14	0	SPO-SE0066A_00005_100
72	7.9	2020	1	10	15	0	SPO-SE0066A_00005_100
73	9.59999999	2020	1	10	16	0	SPO-SE0066A_00005_100
74	9.4	2020	1	10	17	0	SPO-SE0066A_00005_100
75	5.79999999	2020	1	10	18	0	SPO-SE0066A_00005_100
76	11.19999999	2020	1	10	19	0	SPO-SE0066A_00005_100
77	8.69999999	2020	1	10	20	0	SPO-SE0066A_00005_100
78	8.4	2020	1	10	21	0	SPO-SE0066A_00005_100
79	7.9	2020	1	10	22	0	SPO-SE0066A_00005_100
80	10.0	2020	1	10	23	0	SPO-SE0066A_00005_100
81	7.7	2020	1	11	0	0	SPO-SE0066A_00005_100
82	5.4	2020	1	11	1	0	SPO-SE0066A_00005_100
83	5.5	2020	1	11	2	0	SPO-SE0066A_00005_100
84	4.9	2020	1	11	3	0	SPO-SE0066A_00005_100
85	4.09999999	2020	1	11	4	0	SPO-SE0066A_00005_100
86	4.5	2020	1	11	5	0	SPO-SE0066A_00005_100
87	4.4	2020	1	11	6	0	SPO-SE0066A_00005_100
88	4.79999999	2020	1	11	7	0	SPO-SE0066A_00005_100
89	6.2	2020	1	11	8	0	SPO-SE0066A_00005_100
90	7.4	2020	1	11	9	0	SPO-SE0066A_00005_100
91	7.9	2020	1	11	10	0	SPO-SE0066A_00005_100
92	6.59999999	2020	1	11	11	0	SPO-SE0066A_00005_100
93	5.59999999	2020	1	11	12	0	SPO-SE0066A_00005_100
94	5.0	2020	1	11	13	0	SPO-SE0066A_00005_100
95	3.79999999	2020	1	11	14	0	SPO-SE0066A_00005_100
96	2.29999999	2020	1	11	15	0	SPO-SE0066A_00005_100
97	1.89999999	2020	1	11	16	0	SPO-SE0066A_00005_100
98	2.1	2020	1	11	17	0	SPO-SE0066A_00005_100
99	2.29999999	2020	1	11	18	0	SPO-SE0066A_00005_100
100	2.6	2020	1	11	19	0	SPO-SE0066A_00005_100
101	3.1	2020	1	11	20	0	SPO-SE0066A_00005_100
102	3.2	2020	1	11	21	0	SPO-SE0066A_00005_100
103	3.1	2020	1	11	22	0	SPO-SE0066A_00005_100
104	2.1	2020	1	11	23	0	SPO-SE0066A_00005_100
105	1.3	2020	1	12	0	0	SPO-SE0066A_00005_100
106	0.8	2020	1	12	1	0	SPO-SE0066A_00005_100
107	0.6	2020	1	12	2	0	SPO-SE0066A_00005_100
108	0.6	2020	1	12	3	0	SPO-SE0066A_00005_100
109	0.6	2020	1	12	4	0	SPO-SE0066A_00005_100
110	0.5	2020	1	12	5	0	SPO-SE0066A_00005_100
111	0.4	2020	1	12	6	0	SPO-SE0066A_00005_100
112	0.4	2020	1	12	7	0	SPO-SE0066A_00005_100
113	0.7	2020	1	12	8	0	SPO-SE0066A_00005_100
114	0.8	2020	1	12	9	0	SPO-SE0066A_00005_100
115	1.3	2020	1	12	10	0	SPO-SE0066A_00005_100
116	1.89999999	2020	1	12	11	0	SPO-SE0066A_00005_100
117	2.5	2020	1	12	12	0	SPO-SE0066A_00005_100
118	2.7	2020	1	12	13	0	SPO-SE0066A_00005_100
119	2.6	2020	1	12	14	0	SPO-SE0066A_00005_100
120	2.39999999	2020	1	12	15	0	SPO-SE0066A_00005_100
121	2.1	2020	1	12	16	0	SPO-SE0066A_00005_100
122	1.8	2020	1	12	17	0	SPO-SE0066A_00005_100
123	1.6	2020	1	12	18	0	SPO-SE0066A_00005_100
124	1.89999999	2020	1	12	19	0	SPO-SE0066A_00005_100
125	2.29999999	2020	1	12	20	0	SPO-SE0066A_00005_100
126	2.39999999	2020	1	12	21	0	SPO-SE0066A_00005_100
127	2.6	2020	1	12	22	0	SPO-SE0066A_00005_100
128	2.79999999	2020	1	12	23	0	SPO-SE0066A_00005_100
129	3.29999999	2020	1	13	0	0	SPO-SE0066A_00005_100
130	4.2	2020	1	13	1	0	SPO-SE0066A_00005_100
131	4.9	2020	1	13	2	0	SPO-SE0066A_00005_100
132	5.4	2020	1	13	3	0	SPO-SE0066A_00005_100
133	5.9	2020	1	13	4	0	SPO-SE0066A_00005_100
134	6.0	2020	1	13	5	0	SPO-SE0066A_00005_100
135	6.09999999	2020	1	13	6	0	SPO-SE0066A_00005_100
136	7.0	2020	1	13	7	0	SPO-SE0066A_00005_100
137	7.7	2020	1	13	8	0	SPO-SE0066A_00005_100
138	6.0	2020	1	13	9	0	SPO-SE0066A_00005_100
139	5.29999999	2020	1	13	10	0	SPO-SE0066A_00005_100
140	5.2	2020	1	13	11	0	SPO-SE0066A_00005_100
141	4.7	2020	1	13	12	0	SPO-SE0066A_00005_100
142	4.7	2020	1	13	13	0	SPO-SE0066A_00005_100
143	3.89999999	2020	1	13	14	0	SPO-SE0066A_00005_100
144	3.7	2020	1	13	15	0	SPO-SE0066A_00005_100
145	4.09999999	2020	1	13	16	0	SPO-SE0066A_00005_100
146	4.59999999	2020	1	13	17	0	SPO-SE0066A_00005_100
147	5.5	2020	1	13	18	0	SPO-SE0066A_00005_100
148	4.79999999	2020	1	13	19	0	SPO-SE0066A_00005_100
149	4.7	2020	1	13	20	0	SPO-SE0066A_00005_100
150	4.7	2020	1	13	21	0	SPO-SE0066A_00005_100
151	4.29999999	2020	1	13	22	0	SPO-SE0066A_00005_100
152	4.5	2020	1	13	23	0	SPO-SE0066A_00005_100
