	Concentration (microg/m^3)	Year	Month	Day	Hour	Minute	SamplingPoint
0	9.4	2020	1	1	0	0	SPO-SE37479_00005_100
1	8.8	2020	1	1	1	0	SPO-SE37479_00005_100
2	7.79999999	2020	1	1	2	0	SPO-SE37479_00005_100
3	6.5	2020	1	1	3	0	SPO-SE37479_00005_100
4	4.4	2020	1	1	4	0	SPO-SE37479_00005_100
5	4.0	2020	1	1	5	0	SPO-SE37479_00005_100
6	3.5	2020	1	1	6	0	SPO-SE37479_00005_100
7	2.89999999	2020	1	1	7	0	SPO-SE37479_00005_100
8	3.2	2020	1	1	8	0	SPO-SE37479_00005_100
9	3.29999999	2020	1	1	9	0	SPO-SE37479_00005_100
10	3.7	2020	1	1	10	0	SPO-SE37479_00005_100
11	2.6	2020	1	1	11	0	SPO-SE37479_00005_100
12	2.6	2020	1	1	12	0	SPO-SE37479_00005_100
13	2.89999999	2020	1	1	13	0	SPO-SE37479_00005_100
14	3.29999999	2020	1	1	14	0	SPO-SE37479_00005_100
15	3.7	2020	1	1	15	0	SPO-SE37479_00005_100
16	4.59999999	2020	1	1	16	0	SPO-SE37479_00005_100
17	4.7	2020	1	1	17	0	SPO-SE37479_00005_100
18	5.2	2020	1	1	18	0	SPO-SE37479_00005_100
19	7.5	2020	1	1	19	0	SPO-SE37479_00005_100
20	8.5	2020	1	1	20	0	SPO-SE37479_00005_100
21	8.19999999	2020	1	1	21	0	SPO-SE37479_00005_100
22	7.7	2020	1	1	22	0	SPO-SE37479_00005_100
23	7.59999999	2020	1	1	23	0	SPO-SE37479_00005_100
24	6.4	2020	1	2	0	0	SPO-SE37479_00005_100
25	5.2	2020	1	2	1	0	SPO-SE37479_00005_100
26	5.2	2020	1	2	2	0	SPO-SE37479_00005_100
27	7.29999999	2020	1	2	3	0	SPO-SE37479_00005_100
28	8.59999999	2020	1	2	4	0	SPO-SE37479_00005_100
29	10.6	2020	1	2	5	0	SPO-SE37479_00005_100
30	12.1	2020	1	2	6	0	SPO-SE37479_00005_100
31	11.5	2020	1	2	7	0	SPO-SE37479_00005_100
32	11.3	2020	1	2	8	0	SPO-SE37479_00005_100
33	12.8	2020	1	2	9	0	SPO-SE37479_00005_100
34	15.5	2020	1	2	10	0	SPO-SE37479_00005_100
35	15.3	2020	1	2	11	0	SPO-SE37479_00005_100
36	16.19999999	2020	1	2	12	0	SPO-SE37479_00005_100
37	16.39999999	2020	1	2	13	0	SPO-SE37479_00005_100
38	15.4	2020	1	2	14	0	SPO-SE37479_00005_100
39	16.19999999	2020	1	2	15	0	SPO-SE37479_00005_100
40	17.5	2020	1	2	16	0	SPO-SE37479_00005_100
41	18.39999999	2020	1	2	17	0	SPO-SE37479_00005_100
42	17.19999999	2020	1	2	18	0	SPO-SE37479_00005_100
